[2024-01-01 15:45:41,138][root][INFO] - Experiment name: xgb_regression_da_and_d2_elastic_net
[2024-01-02 15:14:20,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:20,703][hyperopt.tpe][INFO] - TPE using 248/248 trials with best loss 0.215654
[2024-01-02 15:14:20,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-02 15:14:20,751][hyperopt.tpe][INFO] - TPE using 249/249 trials with best loss 0.215654
[2024-01-02 15:14:20,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:20,801][hyperopt.tpe][INFO] - TPE using 250/250 trials with best loss 0.215654
[2024-01-02 15:14:20,848][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-02 15:14:20,848][hyperopt.tpe][INFO] - TPE using 251/251 trials with best loss 0.215654
[2024-01-02 15:14:20,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000583 seconds
[2024-01-02 15:14:20,895][hyperopt.tpe][INFO] - TPE using 252/252 trials with best loss 0.215654
[2024-01-02 15:14:20,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:20,942][hyperopt.tpe][INFO] - TPE using 253/253 trials with best loss 0.215654
[2024-01-02 15:14:20,988][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:20,988][hyperopt.tpe][INFO] - TPE using 254/254 trials with best loss 0.215654
[2024-01-02 15:14:21,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:21,035][hyperopt.tpe][INFO] - TPE using 255/255 trials with best loss 0.215654
[2024-01-02 15:14:21,081][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-02 15:14:21,081][hyperopt.tpe][INFO] - TPE using 256/256 trials with best loss 0.215654
[2024-01-02 15:14:21,127][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:21,128][hyperopt.tpe][INFO] - TPE using 257/257 trials with best loss 0.215654
[2024-01-02 15:14:21,174][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:21,174][hyperopt.tpe][INFO] - TPE using 258/258 trials with best loss 0.215654
[2024-01-02 15:14:21,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:21,220][hyperopt.tpe][INFO] - TPE using 259/259 trials with best loss 0.215654
[2024-01-02 15:14:21,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:21,267][hyperopt.tpe][INFO] - TPE using 260/260 trials with best loss 0.215654
[2024-01-02 15:14:21,313][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-02 15:14:21,313][hyperopt.tpe][INFO] - TPE using 261/261 trials with best loss 0.215654
[2024-01-02 15:14:21,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:21,360][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.215654
[2024-01-02 15:14:21,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:21,406][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.215654
[2024-01-02 15:14:21,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-02 15:14:21,460][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.215654
[2024-01-02 15:14:21,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:21,511][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.215654
[2024-01-02 15:14:21,563][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:21,563][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.215654
[2024-01-02 15:14:21,620][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:21,620][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.215654
[2024-01-02 15:14:21,671][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:21,671][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.215654
[2024-01-02 15:14:21,724][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000552 seconds
[2024-01-02 15:14:21,725][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.215654
[2024-01-02 15:14:21,773][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:21,774][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.215654
[2024-01-02 15:14:21,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:21,826][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.215654
[2024-01-02 15:14:21,881][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-01-02 15:14:21,882][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.215654
[2024-01-02 15:14:21,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:21,935][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.215654
[2024-01-02 15:14:21,984][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:21,985][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.215654
[2024-01-02 15:14:22,033][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:22,033][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.215654
[2024-01-02 15:14:22,087][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-02 15:14:22,087][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.215654
[2024-01-02 15:14:22,139][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:22,139][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.215654
[2024-01-02 15:14:22,188][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:22,189][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.215654
[2024-01-02 15:14:22,244][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:22,244][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.215654
[2024-01-02 15:14:22,302][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:22,302][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.215654
[2024-01-02 15:14:22,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:22,350][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.215654
[2024-01-02 15:14:22,398][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:22,399][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.215654
[2024-01-02 15:14:22,449][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:22,449][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.215654
[2024-01-02 15:14:22,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:22,497][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.215654
[2024-01-02 15:14:22,544][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:22,544][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.215654
[2024-01-02 15:14:22,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-01-02 15:14:22,593][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.215654
[2024-01-02 15:14:22,642][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:22,642][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.215654
[2024-01-02 15:14:22,689][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:22,689][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.215654
[2024-01-02 15:14:22,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:22,736][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.215654
[2024-01-02 15:14:22,783][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:22,783][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.215654
[2024-01-02 15:14:22,829][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:22,829][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.215654
[2024-01-02 15:14:22,875][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-02 15:14:22,876][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.215654
[2024-01-02 15:14:22,922][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:22,923][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.215654
[2024-01-02 15:14:22,969][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-02 15:14:22,969][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.215654
[2024-01-02 15:14:23,015][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:23,016][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.215654
[2024-01-02 15:14:23,062][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:23,062][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.215654
[2024-01-02 15:14:23,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:23,109][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.215654
[2024-01-02 15:14:23,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:23,155][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.215654
[2024-01-02 15:14:23,202][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:23,202][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.215654
[2024-01-02 15:14:23,248][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:23,248][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.215654
[2024-01-02 15:14:23,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:23,295][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.215654
[2024-01-02 15:14:23,341][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:23,342][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.215654
[2024-01-02 15:14:23,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:23,388][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.215654
[2024-01-02 15:14:23,434][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-01-02 15:14:23,435][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.215654
[2024-01-02 15:14:23,481][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:23,481][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.215654
[2024-01-02 15:14:23,528][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:23,528][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.215654
[2024-01-02 15:14:23,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:23,575][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.215654
[2024-01-02 15:14:23,621][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:23,621][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.215654
[2024-01-02 15:14:23,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:23,668][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.215654
[2024-01-02 15:14:23,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:23,715][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.215654
[2024-01-02 15:14:23,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:23,761][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.215654
[2024-01-02 15:14:23,807][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:23,808][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.215654
[2024-01-02 15:14:23,854][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000551 seconds
[2024-01-02 15:14:23,854][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.215654
[2024-01-02 15:14:23,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:23,901][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.215654
[2024-01-02 15:14:23,947][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:23,948][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.215654
[2024-01-02 15:14:23,994][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:23,994][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.215654
[2024-01-02 15:14:24,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-02 15:14:24,041][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.215654
[2024-01-02 15:14:24,087][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:24,088][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.215654
[2024-01-02 15:14:24,134][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:24,135][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.215654
[2024-01-02 15:14:24,181][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:24,181][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.215654
[2024-01-02 15:14:24,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-02 15:14:24,228][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.215654
[2024-01-02 15:14:24,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-02 15:14:24,275][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.215654
[2024-01-02 15:14:24,321][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:24,322][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.215654
[2024-01-02 15:14:24,368][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-02 15:14:24,368][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.215654
[2024-01-02 15:14:24,415][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:24,415][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.215654
[2024-01-02 15:14:24,461][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:24,462][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.215654
[2024-01-02 15:14:24,508][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:24,508][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.215654
[2024-01-02 15:14:24,555][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:24,556][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.215654
[2024-01-02 15:14:24,602][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:24,603][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.215654
[2024-01-02 15:14:24,650][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-02 15:14:24,650][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.215654
[2024-01-02 15:14:24,697][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:24,697][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.215654
[2024-01-02 15:14:24,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-02 15:14:24,745][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.215654
[2024-01-02 15:14:24,792][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:24,793][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.215654
[2024-01-02 15:14:24,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:24,843][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.215654
[2024-01-02 15:14:24,891][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-02 15:14:24,891][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.215654
[2024-01-02 15:14:24,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:24,939][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.215654
[2024-01-02 15:14:24,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:24,987][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.215654
[2024-01-02 15:14:25,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000556 seconds
[2024-01-02 15:14:25,034][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.215654
[2024-01-02 15:14:25,080][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:25,081][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.215654
[2024-01-02 15:14:25,128][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:25,128][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.215654
[2024-01-02 15:14:25,175][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:25,175][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.215654
[2024-01-02 15:14:25,222][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:25,222][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.215654
[2024-01-02 15:14:25,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-02 15:14:25,269][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.215654
[2024-01-02 15:14:25,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-02 15:14:25,316][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.215654
[2024-01-02 15:14:25,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:25,365][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.215654
[2024-01-02 15:14:25,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-02 15:14:25,412][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.215654
[2024-01-02 15:14:25,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-02 15:14:25,459][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.215654
[2024-01-02 15:14:25,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-01-02 15:14:25,506][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.215654
[2024-01-02 15:14:25,553][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-02 15:14:25,553][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.215654
[2024-01-02 15:14:25,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-02 15:14:25,600][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.215654
[2024-01-02 15:14:25,647][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:25,647][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.215654
[2024-01-02 15:14:25,694][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-02 15:14:25,694][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.215654
[2024-01-02 15:14:25,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:25,741][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.215654
[2024-01-02 15:14:25,787][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:25,788][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.215654
[2024-01-02 15:14:25,835][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:25,835][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.215654
[2024-01-02 15:14:25,881][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-02 15:14:25,882][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.215654
[2024-01-02 15:14:25,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:25,929][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.215654
[2024-01-02 15:14:25,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:25,976][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.215654
[2024-01-02 15:14:26,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-02 15:14:26,023][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.215654
[2024-01-02 15:14:26,069][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:26,070][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.215654
[2024-01-02 15:14:26,116][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-02 15:14:26,117][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.215654
[2024-01-02 15:14:26,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,164][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.215654
[2024-01-02 15:14:26,211][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:26,212][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.215654
[2024-01-02 15:14:26,259][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000586 seconds
[2024-01-02 15:14:26,259][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.215654
[2024-01-02 15:14:26,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-02 15:14:26,306][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.215654
[2024-01-02 15:14:26,353][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,354][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.215654
[2024-01-02 15:14:26,401][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-02 15:14:26,401][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.215654
[2024-01-02 15:14:26,448][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:26,448][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.215654
[2024-01-02 15:14:26,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,497][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.215654
[2024-01-02 15:14:26,546][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:26,547][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.215654
[2024-01-02 15:14:26,595][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,595][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.215654
[2024-01-02 15:14:26,644][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,645][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.215654
[2024-01-02 15:14:26,696][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-02 15:14:26,697][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.215654
[2024-01-02 15:14:26,745][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,746][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.215654
[2024-01-02 15:14:26,796][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-02 15:14:26,797][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.215654
[2024-01-02 15:14:26,845][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-02 15:14:26,846][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.215654
[2024-01-02 15:14:26,893][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:26,894][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.215654
[2024-01-02 15:14:26,941][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-02 15:14:26,941][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.215654
[2024-01-02 15:14:26,988][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-02 15:14:26,989][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.215654
[2024-01-02 15:14:27,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:27,036][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.215654
[2024-01-02 15:14:27,083][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-02 15:14:27,083][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.215654
