[2024-01-23 11:00:14,656][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune_with_elastic_net
[2024-01-23 11:03:03,117][hyperopt.tpe][INFO] - TPE using 262/262 trials with best loss 0.220932
[2024-01-23 11:03:03,259][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:03:03,259][hyperopt.tpe][INFO] - TPE using 263/263 trials with best loss 0.220932
[2024-01-23 11:03:03,395][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002264 seconds
[2024-01-23 11:03:03,396][hyperopt.tpe][INFO] - TPE using 264/264 trials with best loss 0.220932
[2024-01-23 11:03:03,532][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2024-01-23 11:03:03,533][hyperopt.tpe][INFO] - TPE using 265/265 trials with best loss 0.220932
[2024-01-23 11:03:03,687][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:03:03,688][hyperopt.tpe][INFO] - TPE using 266/266 trials with best loss 0.220932
[2024-01-23 11:03:03,830][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002275 seconds
[2024-01-23 11:03:03,830][hyperopt.tpe][INFO] - TPE using 267/267 trials with best loss 0.220932
[2024-01-23 11:03:03,968][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:03:03,969][hyperopt.tpe][INFO] - TPE using 268/268 trials with best loss 0.220932
[2024-01-23 11:03:04,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002257 seconds
[2024-01-23 11:03:04,106][hyperopt.tpe][INFO] - TPE using 269/269 trials with best loss 0.220932
[2024-01-23 11:03:04,245][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:03:04,246][hyperopt.tpe][INFO] - TPE using 270/270 trials with best loss 0.220932
[2024-01-23 11:03:04,430][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002228 seconds
[2024-01-23 11:03:04,431][hyperopt.tpe][INFO] - TPE using 271/271 trials with best loss 0.220932
[2024-01-23 11:03:04,576][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002258 seconds
[2024-01-23 11:03:04,577][hyperopt.tpe][INFO] - TPE using 272/272 trials with best loss 0.220932
[2024-01-23 11:03:04,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:03:04,713][hyperopt.tpe][INFO] - TPE using 273/273 trials with best loss 0.220932
[2024-01-23 11:03:04,763][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002230 seconds
[2024-01-23 11:03:04,763][hyperopt.tpe][INFO] - TPE using 274/274 trials with best loss 0.220932
[2024-01-23 11:03:04,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002243 seconds
[2024-01-23 11:03:04,941][hyperopt.tpe][INFO] - TPE using 275/275 trials with best loss 0.220932
[2024-01-23 11:03:05,059][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002162 seconds
[2024-01-23 11:03:05,060][hyperopt.tpe][INFO] - TPE using 276/276 trials with best loss 0.220932
[2024-01-23 11:03:05,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002123 seconds
[2024-01-23 11:03:05,145][hyperopt.tpe][INFO] - TPE using 277/277 trials with best loss 0.220932
[2024-01-23 11:03:05,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002101 seconds
[2024-01-23 11:03:05,274][hyperopt.tpe][INFO] - TPE using 278/278 trials with best loss 0.220932
[2024-01-23 11:03:05,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002124 seconds
[2024-01-23 11:03:05,410][hyperopt.tpe][INFO] - TPE using 279/279 trials with best loss 0.220932
[2024-01-23 11:03:05,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:03:05,538][hyperopt.tpe][INFO] - TPE using 280/280 trials with best loss 0.220932
[2024-01-23 11:03:05,646][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002261 seconds
[2024-01-23 11:03:05,646][hyperopt.tpe][INFO] - TPE using 281/281 trials with best loss 0.220932
[2024-01-23 11:03:05,789][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:03:05,789][hyperopt.tpe][INFO] - TPE using 282/282 trials with best loss 0.220932
[2024-01-23 11:03:05,841][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:03:05,841][hyperopt.tpe][INFO] - TPE using 283/283 trials with best loss 0.220932
[2024-01-23 11:03:05,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002234 seconds
[2024-01-23 11:03:05,998][hyperopt.tpe][INFO] - TPE using 284/284 trials with best loss 0.220932
[2024-01-23 11:03:06,140][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002265 seconds
[2024-01-23 11:03:06,141][hyperopt.tpe][INFO] - TPE using 285/285 trials with best loss 0.220932
[2024-01-23 11:03:06,227][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002221 seconds
[2024-01-23 11:03:06,228][hyperopt.tpe][INFO] - TPE using 286/286 trials with best loss 0.220932
[2024-01-23 11:03:06,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:03:06,374][hyperopt.tpe][INFO] - TPE using 287/287 trials with best loss 0.220932
[2024-01-23 11:03:06,542][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:03:06,542][hyperopt.tpe][INFO] - TPE using 288/288 trials with best loss 0.220932
[2024-01-23 11:03:06,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002236 seconds
[2024-01-23 11:03:06,658][hyperopt.tpe][INFO] - TPE using 289/289 trials with best loss 0.220932
[2024-01-23 11:03:06,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002284 seconds
[2024-01-23 11:03:06,816][hyperopt.tpe][INFO] - TPE using 290/290 trials with best loss 0.220932
[2024-01-23 11:03:06,933][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002241 seconds
[2024-01-23 11:03:06,933][hyperopt.tpe][INFO] - TPE using 291/291 trials with best loss 0.220932
[2024-01-23 11:03:06,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:03:06,998][hyperopt.tpe][INFO] - TPE using 292/292 trials with best loss 0.220932
[2024-01-23 11:03:07,136][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002280 seconds
[2024-01-23 11:03:07,137][hyperopt.tpe][INFO] - TPE using 293/293 trials with best loss 0.220932
[2024-01-23 11:03:07,259][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002231 seconds
[2024-01-23 11:03:07,260][hyperopt.tpe][INFO] - TPE using 294/294 trials with best loss 0.220932
[2024-01-23 11:03:07,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:03:07,343][hyperopt.tpe][INFO] - TPE using 295/295 trials with best loss 0.220932
[2024-01-23 11:03:07,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002283 seconds
[2024-01-23 11:03:07,484][hyperopt.tpe][INFO] - TPE using 296/296 trials with best loss 0.220932
[2024-01-23 11:03:07,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:03:07,657][hyperopt.tpe][INFO] - TPE using 297/297 trials with best loss 0.220932
[2024-01-23 11:03:07,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002233 seconds
[2024-01-23 11:03:07,769][hyperopt.tpe][INFO] - TPE using 298/298 trials with best loss 0.220932
[2024-01-23 11:03:07,913][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002311 seconds
[2024-01-23 11:03:07,913][hyperopt.tpe][INFO] - TPE using 299/299 trials with best loss 0.220932
[2024-01-23 11:03:08,030][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002250 seconds
[2024-01-23 11:03:08,030][hyperopt.tpe][INFO] - TPE using 300/300 trials with best loss 0.220932
[2024-01-23 11:03:08,095][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:03:08,096][hyperopt.tpe][INFO] - TPE using 301/301 trials with best loss 0.220932
[2024-01-23 11:03:08,223][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2024-01-23 11:03:08,224][hyperopt.tpe][INFO] - TPE using 302/302 trials with best loss 0.220932
[2024-01-23 11:03:08,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002280 seconds
[2024-01-23 11:03:08,344][hyperopt.tpe][INFO] - TPE using 303/303 trials with best loss 0.220932
[2024-01-23 11:03:08,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002265 seconds
[2024-01-23 11:03:08,451][hyperopt.tpe][INFO] - TPE using 304/304 trials with best loss 0.220932
[2024-01-23 11:03:08,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002256 seconds
[2024-01-23 11:03:08,597][hyperopt.tpe][INFO] - TPE using 305/305 trials with best loss 0.220932
[2024-01-23 11:03:08,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2024-01-23 11:03:08,770][hyperopt.tpe][INFO] - TPE using 306/306 trials with best loss 0.220932
[2024-01-23 11:03:08,880][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002230 seconds
[2024-01-23 11:03:08,881][hyperopt.tpe][INFO] - TPE using 307/307 trials with best loss 0.220932
[2024-01-23 11:03:09,014][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002244 seconds
[2024-01-23 11:03:09,014][hyperopt.tpe][INFO] - TPE using 308/308 trials with best loss 0.220932
[2024-01-23 11:03:09,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002232 seconds
[2024-01-23 11:03:09,150][hyperopt.tpe][INFO] - TPE using 309/309 trials with best loss 0.220932
[2024-01-23 11:03:09,266][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2024-01-23 11:03:09,267][hyperopt.tpe][INFO] - TPE using 310/310 trials with best loss 0.220932
[2024-01-23 11:03:09,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002275 seconds
[2024-01-23 11:03:09,324][hyperopt.tpe][INFO] - TPE using 311/311 trials with best loss 0.220932
[2024-01-23 11:03:09,429][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:03:09,430][hyperopt.tpe][INFO] - TPE using 312/312 trials with best loss 0.220932
[2024-01-23 11:03:09,519][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002207 seconds
[2024-01-23 11:03:09,520][hyperopt.tpe][INFO] - TPE using 313/313 trials with best loss 0.220932
[2024-01-23 11:03:09,648][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002231 seconds
[2024-01-23 11:03:09,648][hyperopt.tpe][INFO] - TPE using 314/314 trials with best loss 0.220932
[2024-01-23 11:03:09,793][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002311 seconds
[2024-01-23 11:03:09,794][hyperopt.tpe][INFO] - TPE using 315/315 trials with best loss 0.220932
[2024-01-23 11:03:09,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002225 seconds
[2024-01-23 11:03:09,916][hyperopt.tpe][INFO] - TPE using 316/316 trials with best loss 0.220932
[2024-01-23 11:03:10,047][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002255 seconds
[2024-01-23 11:03:10,048][hyperopt.tpe][INFO] - TPE using 317/317 trials with best loss 0.220932
[2024-01-23 11:03:10,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002249 seconds
[2024-01-23 11:03:10,187][hyperopt.tpe][INFO] - TPE using 318/318 trials with best loss 0.220932
[2024-01-23 11:03:10,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:03:10,239][hyperopt.tpe][INFO] - TPE using 319/319 trials with best loss 0.220932
[2024-01-23 11:03:10,403][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002272 seconds
[2024-01-23 11:03:10,403][hyperopt.tpe][INFO] - TPE using 320/320 trials with best loss 0.220932
[2024-01-23 11:03:10,564][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:03:10,564][hyperopt.tpe][INFO] - TPE using 321/321 trials with best loss 0.220932
[2024-01-23 11:03:10,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:03:10,645][hyperopt.tpe][INFO] - TPE using 322/322 trials with best loss 0.220932
[2024-01-23 11:03:10,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002235 seconds
[2024-01-23 11:03:10,772][hyperopt.tpe][INFO] - TPE using 323/323 trials with best loss 0.220932
[2024-01-23 11:03:10,910][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002228 seconds
[2024-01-23 11:03:10,911][hyperopt.tpe][INFO] - TPE using 324/324 trials with best loss 0.220932
[2024-01-23 11:03:11,027][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002283 seconds
[2024-01-23 11:03:11,028][hyperopt.tpe][INFO] - TPE using 325/325 trials with best loss 0.220932
[2024-01-23 11:03:11,160][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2024-01-23 11:03:11,160][hyperopt.tpe][INFO] - TPE using 326/326 trials with best loss 0.220932
[2024-01-23 11:03:11,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:03:11,295][hyperopt.tpe][INFO] - TPE using 327/327 trials with best loss 0.220932
[2024-01-23 11:03:11,347][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002259 seconds
[2024-01-23 11:03:11,348][hyperopt.tpe][INFO] - TPE using 328/328 trials with best loss 0.220932
[2024-01-23 11:03:11,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002311 seconds
[2024-01-23 11:03:11,479][hyperopt.tpe][INFO] - TPE using 329/329 trials with best loss 0.220932
[2024-01-23 11:03:11,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002245 seconds
[2024-01-23 11:03:11,589][hyperopt.tpe][INFO] - TPE using 330/330 trials with best loss 0.220932
[2024-01-23 11:03:11,685][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:03:11,685][hyperopt.tpe][INFO] - TPE using 331/331 trials with best loss 0.220932
[2024-01-23 11:03:11,816][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:03:11,817][hyperopt.tpe][INFO] - TPE using 332/332 trials with best loss 0.220932
[2024-01-23 11:03:11,960][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:03:11,960][hyperopt.tpe][INFO] - TPE using 333/333 trials with best loss 0.220932
[2024-01-23 11:03:12,066][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002215 seconds
[2024-01-23 11:03:12,067][hyperopt.tpe][INFO] - TPE using 334/334 trials with best loss 0.220932
[2024-01-23 11:03:12,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2024-01-23 11:03:12,200][hyperopt.tpe][INFO] - TPE using 335/335 trials with best loss 0.220932
[2024-01-23 11:03:12,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002228 seconds
[2024-01-23 11:03:12,339][hyperopt.tpe][INFO] - TPE using 336/336 trials with best loss 0.220932
[2024-01-23 11:03:12,398][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002213 seconds
[2024-01-23 11:03:12,398][hyperopt.tpe][INFO] - TPE using 337/337 trials with best loss 0.220932
[2024-01-23 11:03:12,510][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002167 seconds
[2024-01-23 11:03:12,511][hyperopt.tpe][INFO] - TPE using 338/338 trials with best loss 0.220932
[2024-01-23 11:03:12,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002252 seconds
[2024-01-23 11:03:12,625][hyperopt.tpe][INFO] - TPE using 339/339 trials with best loss 0.220932
[2024-01-23 11:03:12,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002229 seconds
[2024-01-23 11:03:12,717][hyperopt.tpe][INFO] - TPE using 340/340 trials with best loss 0.220932
[2024-01-23 11:03:12,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002181 seconds
[2024-01-23 11:03:12,842][hyperopt.tpe][INFO] - TPE using 341/341 trials with best loss 0.220932
[2024-01-23 11:03:13,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002227 seconds
[2024-01-23 11:03:13,006][hyperopt.tpe][INFO] - TPE using 342/342 trials with best loss 0.220932
[2024-01-23 11:03:13,138][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002213 seconds
[2024-01-23 11:03:13,139][hyperopt.tpe][INFO] - TPE using 343/343 trials with best loss 0.220932
[2024-01-23 11:03:13,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002248 seconds
[2024-01-23 11:03:13,270][hyperopt.tpe][INFO] - TPE using 344/344 trials with best loss 0.220932
[2024-01-23 11:03:13,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:03:13,407][hyperopt.tpe][INFO] - TPE using 345/345 trials with best loss 0.220932
[2024-01-23 11:03:13,519][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002164 seconds
[2024-01-23 11:03:13,520][hyperopt.tpe][INFO] - TPE using 346/346 trials with best loss 0.220932
[2024-01-23 11:03:13,575][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002233 seconds
[2024-01-23 11:03:13,575][hyperopt.tpe][INFO] - TPE using 347/347 trials with best loss 0.220932
[2024-01-23 11:03:13,694][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002181 seconds
[2024-01-23 11:03:13,695][hyperopt.tpe][INFO] - TPE using 348/348 trials with best loss 0.220932
[2024-01-23 11:03:13,774][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002205 seconds
[2024-01-23 11:03:13,775][hyperopt.tpe][INFO] - TPE using 349/349 trials with best loss 0.220932
[2024-01-23 11:03:13,909][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002226 seconds
[2024-01-23 11:03:13,910][hyperopt.tpe][INFO] - TPE using 350/350 trials with best loss 0.220932
[2024-01-23 11:03:14,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002203 seconds
[2024-01-23 11:03:14,043][hyperopt.tpe][INFO] - TPE using 351/351 trials with best loss 0.220932
[2024-01-23 11:03:14,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002222 seconds
[2024-01-23 11:03:14,174][hyperopt.tpe][INFO] - TPE using 352/352 trials with best loss 0.220932
[2024-01-23 11:03:14,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002247 seconds
[2024-01-23 11:03:14,312][hyperopt.tpe][INFO] - TPE using 353/353 trials with best loss 0.220932
[2024-01-23 11:03:14,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002222 seconds
[2024-01-23 11:03:14,447][hyperopt.tpe][INFO] - TPE using 354/354 trials with best loss 0.220932
[2024-01-23 11:03:14,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002514 seconds
[2024-01-23 11:03:14,499][hyperopt.tpe][INFO] - TPE using 355/355 trials with best loss 0.220932
[2024-01-23 11:03:14,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002239 seconds
[2024-01-23 11:03:14,678][hyperopt.tpe][INFO] - TPE using 356/356 trials with best loss 0.220932
[2024-01-23 11:03:14,795][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002277 seconds
[2024-01-23 11:03:14,796][hyperopt.tpe][INFO] - TPE using 357/357 trials with best loss 0.220932
[2024-01-23 11:03:14,888][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002240 seconds
[2024-01-23 11:03:14,888][hyperopt.tpe][INFO] - TPE using 358/358 trials with best loss 0.220932
[2024-01-23 11:03:15,026][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002294 seconds
[2024-01-23 11:03:15,026][hyperopt.tpe][INFO] - TPE using 359/359 trials with best loss 0.220932
[2024-01-23 11:03:15,192][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002254 seconds
[2024-01-23 11:03:15,192][hyperopt.tpe][INFO] - TPE using 360/360 trials with best loss 0.220932
[2024-01-23 11:03:15,304][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002231 seconds
[2024-01-23 11:03:15,304][hyperopt.tpe][INFO] - TPE using 361/361 trials with best loss 0.220932
[2024-01-23 11:03:15,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002246 seconds
[2024-01-23 11:03:15,544][hyperopt.tpe][INFO] - TPE using 362/362 trials with best loss 0.220932
[2024-01-23 11:03:15,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002232 seconds
[2024-01-23 11:03:15,676][hyperopt.tpe][INFO] - TPE using 363/363 trials with best loss 0.220932
[2024-01-23 11:03:15,731][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002178 seconds
[2024-01-23 11:03:15,732][hyperopt.tpe][INFO] - TPE using 364/364 trials with best loss 0.220932
[2024-01-23 11:03:15,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002242 seconds
[2024-01-23 11:03:15,848][hyperopt.tpe][INFO] - TPE using 365/365 trials with best loss 0.220932
[2024-01-23 11:03:15,953][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002220 seconds
[2024-01-23 11:03:15,953][hyperopt.tpe][INFO] - TPE using 366/366 trials with best loss 0.220932
[2024-01-23 11:03:16,042][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002216 seconds
[2024-01-23 11:03:16,043][hyperopt.tpe][INFO] - TPE using 367/367 trials with best loss 0.220932
[2024-01-23 11:03:16,169][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002238 seconds
[2024-01-23 11:03:16,170][hyperopt.tpe][INFO] - TPE using 368/368 trials with best loss 0.220932
[2024-01-23 11:03:16,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002168 seconds
[2024-01-23 11:03:16,296][hyperopt.tpe][INFO] - TPE using 369/369 trials with best loss 0.220932
[2024-01-23 11:03:16,452][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002122 seconds
[2024-01-23 11:03:16,453][hyperopt.tpe][INFO] - TPE using 370/370 trials with best loss 0.220932
[2024-01-23 11:03:16,583][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002100 seconds
[2024-01-23 11:03:16,583][hyperopt.tpe][INFO] - TPE using 371/371 trials with best loss 0.220932
[2024-01-23 11:03:16,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002130 seconds
[2024-01-23 11:03:16,719][hyperopt.tpe][INFO] - TPE using 372/372 trials with best loss 0.220932
[2024-01-23 11:03:16,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002224 seconds
[2024-01-23 11:03:16,770][hyperopt.tpe][INFO] - TPE using 373/373 trials with best loss 0.220932
[2024-01-23 11:03:16,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002284 seconds
[2024-01-23 11:03:16,922][hyperopt.tpe][INFO] - TPE using 374/374 trials with best loss 0.220932
[2024-01-23 11:03:17,088][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.061814 seconds
[2024-01-23 11:03:17,089][hyperopt.tpe][INFO] - TPE using 375/375 trials with best loss 0.220932
[2024-01-23 11:03:17,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:03:17,188][hyperopt.tpe][INFO] - TPE using 376/376 trials with best loss 0.220932
[2024-01-23 11:03:17,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2024-01-23 11:03:17,324][hyperopt.tpe][INFO] - TPE using 377/377 trials with best loss 0.220932
[2024-01-23 11:03:17,467][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002283 seconds
[2024-01-23 11:03:17,467][hyperopt.tpe][INFO] - TPE using 378/378 trials with best loss 0.220932
[2024-01-23 11:03:17,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002269 seconds
[2024-01-23 11:03:17,574][hyperopt.tpe][INFO] - TPE using 379/379 trials with best loss 0.220932
[2024-01-23 11:03:17,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002263 seconds
[2024-01-23 11:03:17,708][hyperopt.tpe][INFO] - TPE using 380/380 trials with best loss 0.220932
[2024-01-23 11:03:17,853][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002285 seconds
[2024-01-23 11:03:17,853][hyperopt.tpe][INFO] - TPE using 381/381 trials with best loss 0.220932
[2024-01-23 11:03:17,905][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002268 seconds
[2024-01-23 11:03:17,906][hyperopt.tpe][INFO] - TPE using 382/382 trials with best loss 0.220932
[2024-01-23 11:03:18,059][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002623 seconds
[2024-01-23 11:03:18,060][hyperopt.tpe][INFO] - TPE using 383/383 trials with best loss 0.220932
[2024-01-23 11:03:18,222][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:03:18,222][hyperopt.tpe][INFO] - TPE using 384/384 trials with best loss 0.220932
[2024-01-23 11:03:18,366][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002308 seconds
[2024-01-23 11:03:18,367][hyperopt.tpe][INFO] - TPE using 385/385 trials with best loss 0.220932
[2024-01-23 11:03:18,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002267 seconds
[2024-01-23 11:03:18,454][hyperopt.tpe][INFO] - TPE using 386/386 trials with best loss 0.220932
[2024-01-23 11:03:18,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2024-01-23 11:03:18,593][hyperopt.tpe][INFO] - TPE using 387/387 trials with best loss 0.220932
[2024-01-23 11:03:18,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002301 seconds
[2024-01-23 11:03:18,737][hyperopt.tpe][INFO] - TPE using 388/388 trials with best loss 0.220932
[2024-01-23 11:03:18,868][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002278 seconds
[2024-01-23 11:03:18,868][hyperopt.tpe][INFO] - TPE using 389/389 trials with best loss 0.220932
[2024-01-23 11:03:19,003][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002260 seconds
[2024-01-23 11:03:19,004][hyperopt.tpe][INFO] - TPE using 390/390 trials with best loss 0.220932
[2024-01-23 11:03:19,056][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002267 seconds
[2024-01-23 11:03:19,057][hyperopt.tpe][INFO] - TPE using 391/391 trials with best loss 0.220932
[2024-01-23 11:03:19,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002294 seconds
[2024-01-23 11:03:19,222][hyperopt.tpe][INFO] - TPE using 392/392 trials with best loss 0.220932
[2024-01-23 11:03:19,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2024-01-23 11:03:19,349][hyperopt.tpe][INFO] - TPE using 393/393 trials with best loss 0.220932
[2024-01-23 11:03:19,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002251 seconds
[2024-01-23 11:03:19,504][hyperopt.tpe][INFO] - TPE using 394/394 trials with best loss 0.220932
[2024-01-23 11:03:19,587][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002281 seconds
[2024-01-23 11:03:19,587][hyperopt.tpe][INFO] - TPE using 395/395 trials with best loss 0.220932
[2024-01-23 11:03:19,734][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002274 seconds
