[2024-01-02 15:06:55,422][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune_no_reg
[2024-01-02 15:07:52,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-02 15:07:52,635][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.136246
[2024-01-02 15:07:52,793][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2024-01-02 15:07:52,794][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.136246
[2024-01-02 15:07:52,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-02 15:07:52,953][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.136246
[2024-01-02 15:07:53,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001745 seconds
[2024-01-02 15:07:53,108][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.136246
[2024-01-02 15:07:53,258][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-02 15:07:53,258][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.136246
[2024-01-02 15:07:53,408][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-02 15:07:53,408][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.136246
[2024-01-02 15:07:53,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-02 15:07:53,559][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.136246
[2024-01-02 15:07:53,717][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-02 15:07:53,718][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.136246
[2024-01-02 15:07:53,867][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-02 15:07:53,868][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.136246
[2024-01-02 15:07:54,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2024-01-02 15:07:54,018][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.136246
[2024-01-02 15:07:54,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-02 15:07:54,173][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.136246
[2024-01-02 15:07:54,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-02 15:07:54,329][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.136246
[2024-01-02 15:07:54,479][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-02 15:07:54,480][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.136246
[2024-01-02 15:07:54,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-02 15:07:54,630][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.136246
[2024-01-02 15:07:54,780][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-02 15:07:54,780][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.136246
[2024-01-02 15:07:54,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2024-01-02 15:07:54,936][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.136246
[2024-01-02 15:07:55,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-02 15:07:55,091][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.136246
[2024-01-02 15:07:55,247][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-02 15:07:55,247][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.136246
[2024-01-02 15:07:55,397][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001763 seconds
[2024-01-02 15:07:55,397][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.136246
[2024-01-02 15:07:55,550][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001751 seconds
[2024-01-02 15:07:55,551][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.136246
[2024-01-02 15:07:55,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-02 15:07:55,705][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.136246
[2024-01-02 15:07:55,855][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001759 seconds
[2024-01-02 15:07:55,855][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.136246
[2024-01-02 15:07:56,010][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-02 15:07:56,010][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.136246
[2024-01-02 15:07:56,077][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-02 15:07:56,077][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.136246
[2024-01-02 15:07:56,264][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-02 15:07:56,265][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.136246
[2024-01-02 15:07:56,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-02 15:07:56,405][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.136246
[2024-01-02 15:07:56,471][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001786 seconds
[2024-01-02 15:07:56,472][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.136246
[2024-01-02 15:07:56,627][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-02 15:07:56,627][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.136246
[2024-01-02 15:07:56,783][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-02 15:07:56,784][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.136246
[2024-01-02 15:07:56,884][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-02 15:07:56,885][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.136246
[2024-01-02 15:07:57,036][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-02 15:07:57,037][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.136246
[2024-01-02 15:07:57,196][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-02 15:07:57,196][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.136246
[2024-01-02 15:07:57,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-02 15:07:57,349][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.136246
[2024-01-02 15:07:57,522][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-02 15:07:57,522][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.136246
[2024-01-02 15:07:57,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-02 15:07:57,589][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.136246
[2024-01-02 15:07:57,742][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-02 15:07:57,743][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.136246
[2024-01-02 15:07:57,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-02 15:07:57,886][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.136246
[2024-01-02 15:07:57,938][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-02 15:07:57,939][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.136246
[2024-01-02 15:07:58,093][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-02 15:07:58,093][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.136246
[2024-01-02 15:07:58,243][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2024-01-02 15:07:58,244][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.136246
[2024-01-02 15:07:58,432][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-02 15:07:58,433][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.136246
[2024-01-02 15:07:58,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-02 15:07:58,538][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.136246
[2024-01-02 15:07:58,666][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-02 15:07:58,667][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.136246
[2024-01-02 15:07:58,827][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2024-01-02 15:07:58,828][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.136246
[2024-01-02 15:07:58,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-02 15:07:58,911][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.136246
[2024-01-02 15:07:59,061][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-02 15:07:59,062][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.136246
[2024-01-02 15:07:59,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-02 15:07:59,212][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.136246
[2024-01-02 15:07:59,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-02 15:07:59,339][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.136246
[2024-01-02 15:07:59,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-02 15:07:59,491][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.136246
[2024-01-02 15:07:59,650][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-02 15:07:59,651][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.136246
[2024-01-02 15:07:59,702][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-02 15:07:59,702][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.136246
[2024-01-02 15:07:59,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-02 15:07:59,806][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.136246
[2024-01-02 15:07:59,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001759 seconds
[2024-01-02 15:07:59,936][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.136246
[2024-01-02 15:08:00,091][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001797 seconds
[2024-01-02 15:08:00,091][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.136246
[2024-01-02 15:08:00,247][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-02 15:08:00,247][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.136246
[2024-01-02 15:08:00,403][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001749 seconds
[2024-01-02 15:08:00,403][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.136246
[2024-01-02 15:08:00,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-02 15:08:00,568][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.136246
[2024-01-02 15:08:00,635][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001738 seconds
[2024-01-02 15:08:00,635][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.136246
[2024-01-02 15:08:00,770][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-02 15:08:00,771][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.136246
[2024-01-02 15:08:00,921][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-02 15:08:00,921][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.136246
[2024-01-02 15:08:01,072][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-02 15:08:01,072][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.136246
[2024-01-02 15:08:01,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-02 15:08:01,236][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.136246
[2024-01-02 15:08:01,290][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-02 15:08:01,291][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.136246
[2024-01-02 15:08:01,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001747 seconds
[2024-01-02 15:08:01,400][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.136246
[2024-01-02 15:08:01,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-02 15:08:01,548][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.136246
[2024-01-02 15:08:01,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-02 15:08:01,705][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.136246
[2024-01-02 15:08:01,896][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-02 15:08:01,902][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.136246
[2024-01-02 15:08:02,053][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-02 15:08:02,059][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.136246
[2024-01-02 15:08:02,185][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-02 15:08:02,186][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.136246
[2024-01-02 15:08:02,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2024-01-02 15:08:02,351][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.136246
[2024-01-02 15:08:02,440][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-02 15:08:02,441][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.136246
[2024-01-02 15:08:02,494][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001759 seconds
[2024-01-02 15:08:02,494][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.136246
[2024-01-02 15:08:02,648][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-02 15:08:02,651][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.136246
[2024-01-02 15:08:02,837][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001740 seconds
[2024-01-02 15:08:02,838][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.136246
[2024-01-02 15:08:02,946][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-02 15:08:02,946][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.136246
[2024-01-02 15:08:03,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001748 seconds
[2024-01-02 15:08:03,097][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.136246
[2024-01-02 15:08:03,239][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-02 15:08:03,240][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.136246
[2024-01-02 15:08:03,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-02 15:08:03,391][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.136246
[2024-01-02 15:08:03,550][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-02 15:08:03,550][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.136246
[2024-01-02 15:08:03,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-02 15:08:03,712][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.136246
[2024-01-02 15:08:03,796][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-02 15:08:03,796][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.136246
[2024-01-02 15:08:03,843][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-02 15:08:03,844][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.136246
[2024-01-02 15:08:03,988][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-02 15:08:03,988][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.136246
[2024-01-02 15:08:04,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-02 15:08:04,144][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.136246
[2024-01-02 15:08:04,288][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-02 15:08:04,288][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.136246
[2024-01-02 15:08:04,447][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-02 15:08:04,448][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.136246
[2024-01-02 15:08:04,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-02 15:08:04,634][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.136246
[2024-01-02 15:08:04,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-02 15:08:04,737][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.136246
[2024-01-02 15:08:04,859][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-02 15:08:04,859][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.136246
[2024-01-02 15:08:04,989][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001782 seconds
[2024-01-02 15:08:04,990][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.136246
[2024-01-02 15:08:05,117][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-02 15:08:05,117][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.136246
[2024-01-02 15:08:05,271][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-02 15:08:05,271][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.136246
[2024-01-02 15:08:05,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-02 15:08:05,406][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.136246
[2024-01-02 15:08:05,562][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-02 15:08:05,562][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.136246
[2024-01-02 15:08:05,620][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2024-01-02 15:08:05,620][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.136246
[2024-01-02 15:08:05,733][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2024-01-02 15:08:05,733][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.136246
[2024-01-02 15:08:05,884][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001780 seconds
[2024-01-02 15:08:05,884][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.136246
[2024-01-02 15:08:06,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-02 15:08:06,034][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.136246
[2024-01-02 15:08:06,185][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2024-01-02 15:08:06,186][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.136246
[2024-01-02 15:08:06,318][root][INFO] - Hyperopt complete
[2024-01-02 15:08:06,325][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 12, 'min_child_weight': 3, 'n_estimators': 250, 'subsample': 0.6000000000000001}
[2024-01-02 15:08:06,329][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_only_hyperopt_tune_no_reg/best_params.yaml
[2024-01-02 15:08:06,329][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_only_hyperopt_tune_no_reg/hyper_opt_results.parquet
[2024-01-02 15:08:06,332][root][INFO] - Experiment complete
