[2024-01-01 14:56:59,236][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_elastic_net
[2024-01-01 14:57:30,425][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:30,425][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.357696
[2024-01-01 14:57:30,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:30,497][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.357696
[2024-01-01 14:57:30,566][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 14:57:30,566][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.357696
[2024-01-01 14:57:30,637][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:30,637][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.357696
[2024-01-01 14:57:30,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000559 seconds
[2024-01-01 14:57:30,704][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.357696
[2024-01-01 14:57:30,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:30,771][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.357696
[2024-01-01 14:57:30,838][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:30,838][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.357696
[2024-01-01 14:57:30,904][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 14:57:30,905][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.357696
[2024-01-01 14:57:30,971][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-01-01 14:57:30,971][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.357696
[2024-01-01 14:57:31,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:31,038][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.357696
[2024-01-01 14:57:31,104][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:31,105][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.357696
[2024-01-01 14:57:31,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-01 14:57:31,171][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.357696
[2024-01-01 14:57:31,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:31,238][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.357696
[2024-01-01 14:57:31,305][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:31,305][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.357696
[2024-01-01 14:57:31,372][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:31,373][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.357696
[2024-01-01 14:57:31,439][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:31,439][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.357696
[2024-01-01 14:57:31,505][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:31,506][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.357696
[2024-01-01 14:57:31,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:31,572][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.357696
[2024-01-01 14:57:31,639][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:31,639][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.357696
[2024-01-01 14:57:31,705][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:31,706][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.357696
[2024-01-01 14:57:31,772][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:31,773][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.357696
[2024-01-01 14:57:31,839][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:31,840][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.357696
[2024-01-01 14:57:31,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-01-01 14:57:31,906][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.357696
[2024-01-01 14:57:31,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:31,973][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.357696
[2024-01-01 14:57:32,039][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:32,039][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.357696
[2024-01-01 14:57:32,106][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:32,107][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.357696
[2024-01-01 14:57:32,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-01-01 14:57:32,174][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.357696
[2024-01-01 14:57:32,240][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:32,241][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.357696
[2024-01-01 14:57:32,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000586 seconds
[2024-01-01 14:57:32,307][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.357696
[2024-01-01 14:57:32,375][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:32,375][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.357696
[2024-01-01 14:57:32,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:32,444][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.357696
[2024-01-01 14:57:32,510][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:32,511][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.357696
[2024-01-01 14:57:32,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-01-01 14:57:32,578][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.357696
[2024-01-01 14:57:32,644][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:32,645][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.357696
[2024-01-01 14:57:32,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:32,713][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.357696
[2024-01-01 14:57:32,779][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000585 seconds
[2024-01-01 14:57:32,780][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.357696
[2024-01-01 14:57:32,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-01-01 14:57:32,847][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.357696
[2024-01-01 14:57:32,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:32,914][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.357696
[2024-01-01 14:57:32,981][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:32,981][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.357696
[2024-01-01 14:57:33,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:33,050][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.357696
[2024-01-01 14:57:33,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:33,119][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.357696
[2024-01-01 14:57:33,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 14:57:33,186][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.357696
[2024-01-01 14:57:33,254][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-01-01 14:57:33,255][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.357696
[2024-01-01 14:57:33,322][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:33,322][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.357696
[2024-01-01 14:57:33,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:33,390][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.357696
[2024-01-01 14:57:33,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:33,459][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.357696
[2024-01-01 14:57:33,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:33,527][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.357696
[2024-01-01 14:57:33,595][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:33,595][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.357696
[2024-01-01 14:57:33,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:33,665][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.357696
[2024-01-01 14:57:33,732][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:33,733][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.357696
[2024-01-01 14:57:33,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:33,801][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.357696
[2024-01-01 14:57:33,870][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000587 seconds
[2024-01-01 14:57:33,871][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.357696
[2024-01-01 14:57:33,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000555 seconds
[2024-01-01 14:57:33,940][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.357696
[2024-01-01 14:57:34,009][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:34,009][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.357696
[2024-01-01 14:57:34,084][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-01-01 14:57:34,085][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.357696
[2024-01-01 14:57:34,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:34,155][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.357696
[2024-01-01 14:57:34,227][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-01-01 14:57:34,227][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.357696
[2024-01-01 14:57:34,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:34,307][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.357696
[2024-01-01 14:57:34,380][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:34,380][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.357696
[2024-01-01 14:57:34,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:34,451][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.357696
[2024-01-01 14:57:34,529][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:34,530][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.357696
[2024-01-01 14:57:34,601][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000608 seconds
[2024-01-01 14:57:34,602][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.357696
[2024-01-01 14:57:34,670][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-01-01 14:57:34,671][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.357696
[2024-01-01 14:57:34,745][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-01-01 14:57:34,746][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.357696
[2024-01-01 14:57:34,822][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:34,823][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.357696
[2024-01-01 14:57:34,892][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:34,892][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.357696
[2024-01-01 14:57:34,960][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:34,961][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.357696
[2024-01-01 14:57:35,034][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-01-01 14:57:35,035][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.357696
[2024-01-01 14:57:35,104][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:35,104][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.357696
[2024-01-01 14:57:35,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-01-01 14:57:35,171][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.357696
[2024-01-01 14:57:35,239][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:35,239][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.357696
[2024-01-01 14:57:35,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-01-01 14:57:35,308][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.357696
[2024-01-01 14:57:35,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000609 seconds
[2024-01-01 14:57:35,376][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.357696
[2024-01-01 14:57:35,444][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:35,445][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.357696
[2024-01-01 14:57:35,512][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:35,513][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.357696
[2024-01-01 14:57:35,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-01-01 14:57:35,581][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.357696
[2024-01-01 14:57:35,649][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:35,649][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.357696
[2024-01-01 14:57:35,716][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000563 seconds
[2024-01-01 14:57:35,716][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.357696
[2024-01-01 14:57:35,785][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-01-01 14:57:35,785][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.357696
[2024-01-01 14:57:35,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:35,853][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.357696
[2024-01-01 14:57:35,920][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:35,920][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.357696
[2024-01-01 14:57:35,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:35,988][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.357696
[2024-01-01 14:57:36,055][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:36,056][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.357696
[2024-01-01 14:57:36,122][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-01-01 14:57:36,123][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.357696
[2024-01-01 14:57:36,190][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-01-01 14:57:36,190][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.357696
[2024-01-01 14:57:36,257][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-01-01 14:57:36,257][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.357696
[2024-01-01 14:57:36,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:36,325][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.357696
[2024-01-01 14:57:36,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000567 seconds
[2024-01-01 14:57:36,392][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.357696
[2024-01-01 14:57:36,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-01-01 14:57:36,459][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.357696
[2024-01-01 14:57:36,526][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-01-01 14:57:36,576][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.357696
[2024-01-01 14:57:36,644][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000591 seconds
[2024-01-01 14:57:36,645][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.357696
[2024-01-01 14:57:36,711][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000599 seconds
[2024-01-01 14:57:36,712][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.357696
[2024-01-01 14:57:36,779][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-01-01 14:57:36,779][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.357696
[2024-01-01 14:57:36,846][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-01-01 14:57:36,846][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.357696
[2024-01-01 14:57:36,913][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-01-01 14:57:36,914][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.357696
[2024-01-01 14:57:36,980][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000589 seconds
[2024-01-01 14:57:36,981][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.357696
[2024-01-01 14:57:37,047][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000592 seconds
[2024-01-01 14:57:37,048][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.357696
[2024-01-01 14:57:37,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-01-01 14:57:37,115][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.357696
[2024-01-01 14:57:37,182][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-01-01 14:57:37,182][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.357696
[2024-01-01 14:57:37,249][root][INFO] - Hyperopt complete
[2024-01-01 14:57:37,249][root][INFO] - Best params: {'gamma': 4, 'learning_rate': 0.505, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 100, 'reg_alpha': 3.1860971082238474, 'reg_lambda': 8.975789829191166, 'subsample': 0.4}
[2024-01-01 14:57:37,252][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_only_hyperopt_tune_no_reg/xgb_regression_da_only_hyperopt_elastic_net/best_params.yaml
[2024-01-01 14:57:37,252][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_only_hyperopt_tune_no_reg/xgb_regression_da_only_hyperopt_elastic_net/hyper_opt_results.parquet
[2024-01-01 14:57:37,256][root][INFO] - Experiment complete
