[2024-02-12 11:32:15,997][root][INFO] - Experiment name: norm_elastic_net
[2024-02-12 11:33:53,352][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.118443
[2024-02-12 11:33:53,464][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:53,465][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.118443
[2024-02-12 11:33:53,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000590 seconds
[2024-02-12 11:33:53,578][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.118443
[2024-02-12 11:33:53,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:53,690][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.118443
[2024-02-12 11:33:53,803][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:53,804][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.118443
[2024-02-12 11:33:53,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:53,915][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.118443
[2024-02-12 11:33:54,027][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:54,028][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.118443
[2024-02-12 11:33:54,141][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:54,142][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.118443
[2024-02-12 11:33:54,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:54,254][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.118443
[2024-02-12 11:33:54,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:33:54,365][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.118443
[2024-02-12 11:33:54,480][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:54,480][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.118443
[2024-02-12 11:33:54,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:33:54,597][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.118443
[2024-02-12 11:33:54,710][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000572 seconds
[2024-02-12 11:33:54,710][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.118443
[2024-02-12 11:33:54,820][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:54,821][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.118443
[2024-02-12 11:33:54,932][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:54,933][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.118443
[2024-02-12 11:33:55,044][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000586 seconds
[2024-02-12 11:33:55,044][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.118443
[2024-02-12 11:33:55,154][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:33:55,154][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.118443
[2024-02-12 11:33:55,265][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000549 seconds
[2024-02-12 11:33:55,266][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.118443
[2024-02-12 11:33:55,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:55,376][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.118443
[2024-02-12 11:33:55,488][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:55,489][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.118443
[2024-02-12 11:33:55,602][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:55,603][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.118443
[2024-02-12 11:33:55,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:55,714][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.118443
[2024-02-12 11:33:55,828][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:55,828][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.118443
[2024-02-12 11:33:55,940][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:55,941][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.118443
[2024-02-12 11:33:56,058][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:56,058][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.118443
[2024-02-12 11:33:56,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:33:56,169][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.118443
[2024-02-12 11:33:56,280][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000557 seconds
[2024-02-12 11:33:56,281][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.118443
[2024-02-12 11:33:56,392][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:33:56,393][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.118443
[2024-02-12 11:33:56,503][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:56,503][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.118443
[2024-02-12 11:33:56,613][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:56,614][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.118443
[2024-02-12 11:33:56,728][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:56,729][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.118443
[2024-02-12 11:33:56,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-02-12 11:33:56,842][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.118443
[2024-02-12 11:33:56,960][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:56,960][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.118443
[2024-02-12 11:33:57,072][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:57,073][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.118443
[2024-02-12 11:33:57,183][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000553 seconds
[2024-02-12 11:33:57,184][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.118443
[2024-02-12 11:33:57,293][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000581 seconds
[2024-02-12 11:33:57,294][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.118443
[2024-02-12 11:33:57,401][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000580 seconds
[2024-02-12 11:33:57,402][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.118443
[2024-02-12 11:33:57,513][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:57,513][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.118443
[2024-02-12 11:33:57,625][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:57,626][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.118443
[2024-02-12 11:33:57,739][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:57,740][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.118443
[2024-02-12 11:33:57,855][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:57,855][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.118443
[2024-02-12 11:33:57,964][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:57,964][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.118443
[2024-02-12 11:33:58,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:33:58,076][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.118443
[2024-02-12 11:33:58,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-02-12 11:33:58,199][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.118443
[2024-02-12 11:33:58,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:33:58,308][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.118443
[2024-02-12 11:33:58,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:58,418][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.118443
[2024-02-12 11:33:58,530][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:58,531][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.118443
[2024-02-12 11:33:58,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000564 seconds
[2024-02-12 11:33:58,642][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.118443
[2024-02-12 11:33:58,754][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000568 seconds
[2024-02-12 11:33:58,754][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.118443
[2024-02-12 11:33:58,867][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000558 seconds
[2024-02-12 11:33:58,868][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.118443
[2024-02-12 11:33:58,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000560 seconds
[2024-02-12 11:33:58,979][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.118443
[2024-02-12 11:33:59,089][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:33:59,089][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.118443
[2024-02-12 11:33:59,203][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:59,204][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.118443
[2024-02-12 11:33:59,314][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:59,315][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.118443
[2024-02-12 11:33:59,433][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:33:59,434][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.118443
[2024-02-12 11:33:59,544][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000570 seconds
[2024-02-12 11:33:59,545][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.118443
[2024-02-12 11:33:59,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:33:59,657][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.118443
[2024-02-12 11:33:59,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000566 seconds
[2024-02-12 11:33:59,768][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.118443
[2024-02-12 11:33:59,883][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:33:59,883][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.118443
[2024-02-12 11:33:59,993][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000562 seconds
[2024-02-12 11:33:59,993][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.118443
[2024-02-12 11:34:00,102][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:34:00,102][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.118443
[2024-02-12 11:34:00,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000561 seconds
[2024-02-12 11:34:00,213][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.118443
[2024-02-12 11:34:00,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000554 seconds
[2024-02-12 11:34:00,324][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.118443
[2024-02-12 11:34:00,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:34:00,435][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.118443
[2024-02-12 11:34:00,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:00,544][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.118443
[2024-02-12 11:34:00,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:00,656][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.118443
[2024-02-12 11:34:00,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:34:00,771][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.118443
[2024-02-12 11:34:00,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:34:00,890][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.118443
[2024-02-12 11:34:01,004][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:34:01,004][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.118443
[2024-02-12 11:34:01,114][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:34:01,114][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.118443
[2024-02-12 11:34:01,225][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:34:01,225][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.118443
[2024-02-12 11:34:01,342][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:34:01,342][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.118443
[2024-02-12 11:34:01,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:34:01,451][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.118443
[2024-02-12 11:34:01,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:34:01,561][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.118443
[2024-02-12 11:34:01,674][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:01,675][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.118443
[2024-02-12 11:34:01,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-02-12 11:34:01,789][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.118443
[2024-02-12 11:34:01,901][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:34:01,902][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.118443
[2024-02-12 11:34:02,012][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:34:02,012][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.118443
[2024-02-12 11:34:02,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:02,124][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.118443
[2024-02-12 11:34:02,234][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:34:02,234][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.118443
[2024-02-12 11:34:02,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:34:02,350][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.118443
[2024-02-12 11:34:02,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000565 seconds
[2024-02-12 11:34:02,513][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.118443
[2024-02-12 11:34:02,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:34:02,625][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.118443
[2024-02-12 11:34:02,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000590 seconds
[2024-02-12 11:34:02,738][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.118443
[2024-02-12 11:34:02,848][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:34:02,849][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.118443
[2024-02-12 11:34:02,958][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:02,959][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.118443
[2024-02-12 11:34:03,070][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000571 seconds
[2024-02-12 11:34:03,071][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.118443
[2024-02-12 11:34:03,179][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000589 seconds
[2024-02-12 11:34:03,179][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.118443
[2024-02-12 11:34:03,293][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000578 seconds
[2024-02-12 11:34:03,294][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.118443
[2024-02-12 11:34:03,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000579 seconds
[2024-02-12 11:34:03,404][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.118443
[2024-02-12 11:34:03,516][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000569 seconds
[2024-02-12 11:34:03,517][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.118443
[2024-02-12 11:34:03,626][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:34:03,627][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.118443
[2024-02-12 11:34:03,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000575 seconds
[2024-02-12 11:34:03,742][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.118443
[2024-02-12 11:34:03,851][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000582 seconds
[2024-02-12 11:34:03,852][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.118443
[2024-02-12 11:34:03,963][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000573 seconds
[2024-02-12 11:34:03,963][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.118443
[2024-02-12 11:34:04,076][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000574 seconds
[2024-02-12 11:34:04,077][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.118443
[2024-02-12 11:34:04,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000584 seconds
[2024-02-12 11:34:04,192][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.118443
[2024-02-12 11:34:04,306][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000576 seconds
[2024-02-12 11:34:04,306][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.118443
[2024-02-12 11:34:04,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.000577 seconds
[2024-02-12 11:34:04,418][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.118443
[2024-02-12 11:34:04,528][root][INFO] - Hyperopt complete
[2024-02-12 11:34:04,528][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 0.16970119835273834, 'reg_lambda': 3.063571800749579, 'subsample': 0.6000000000000001}
[2024-02-12 11:34:04,535][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_normalzied_tune/norm_elastic_net/best_params.yaml
[2024-02-12 11:34:04,535][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_normalzied_tune/norm_elastic_net/hyper_opt_results.parquet
[2024-02-12 11:34:04,539][root][INFO] - Experiment complete
