[2024-01-01 12:09:08,569][root][INFO] - Experiment name: xgb_regression_da_and_d2_only_hyperopt_tune_no_reg
[2024-01-01 12:09:51,121][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-01 12:09:51,121][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.254745
[2024-01-01 12:09:51,186][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:51,186][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.254745
[2024-01-01 12:09:51,251][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:51,252][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.254745
[2024-01-01 12:09:51,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:51,317][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.254745
[2024-01-01 12:09:51,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-01 12:09:51,381][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.254745
[2024-01-01 12:09:51,446][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-01 12:09:51,446][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.254745
[2024-01-01 12:09:51,511][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-01 12:09:51,511][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.254745
[2024-01-01 12:09:51,576][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-01 12:09:51,577][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.254745
[2024-01-01 12:09:51,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:51,641][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.254745
[2024-01-01 12:09:51,706][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2024-01-01 12:09:51,706][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.254745
[2024-01-01 12:09:51,771][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:51,771][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.254745
[2024-01-01 12:09:51,836][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-01 12:09:51,836][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.254745
[2024-01-01 12:09:51,894][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-01 12:09:51,894][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.254745
[2024-01-01 12:09:51,952][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-01 12:09:51,952][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.254745
[2024-01-01 12:09:52,010][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:52,010][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.254745
[2024-01-01 12:09:52,067][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-01 12:09:52,068][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.254745
[2024-01-01 12:09:52,125][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-01 12:09:52,126][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.254745
[2024-01-01 12:09:52,180][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001780 seconds
[2024-01-01 12:09:52,180][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.254745
[2024-01-01 12:09:52,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001786 seconds
[2024-01-01 12:09:52,238][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.254745
[2024-01-01 12:09:52,291][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:52,291][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.254745
[2024-01-01 12:09:52,356][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:52,356][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.254745
[2024-01-01 12:09:52,412][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:52,413][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.254745
[2024-01-01 12:09:52,471][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001843 seconds
[2024-01-01 12:09:52,471][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.254745
[2024-01-01 12:09:52,528][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2024-01-01 12:09:52,529][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.254745
[2024-01-01 12:09:52,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:09:52,594][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.254745
[2024-01-01 12:09:52,736][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:52,736][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.254745
[2024-01-01 12:09:52,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:09:52,801][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.254745
[2024-01-01 12:09:52,880][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001746 seconds
[2024-01-01 12:09:52,880][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.254745
[2024-01-01 12:09:52,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-01 12:09:52,975][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.254745
[2024-01-01 12:09:53,040][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:53,040][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.254745
[2024-01-01 12:09:53,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-01 12:09:53,168][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.254745
[2024-01-01 12:09:53,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001787 seconds
[2024-01-01 12:09:53,312][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.254745
[2024-01-01 12:09:53,360][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001787 seconds
[2024-01-01 12:09:53,360][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.254745
[2024-01-01 12:09:53,425][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:53,425][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.254745
[2024-01-01 12:09:53,490][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:53,490][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.254745
[2024-01-01 12:09:53,547][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-01 12:09:53,547][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.254745
[2024-01-01 12:09:53,697][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:53,698][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.254745
[2024-01-01 12:09:53,755][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:53,756][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.254745
[2024-01-01 12:09:53,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001791 seconds
[2024-01-01 12:09:53,813][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.254745
[2024-01-01 12:09:53,895][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2024-01-01 12:09:53,895][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.254745
[2024-01-01 12:09:54,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001954 seconds
[2024-01-01 12:09:54,035][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.254745
[2024-01-01 12:09:54,188][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:54,188][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.254745
[2024-01-01 12:09:54,248][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2024-01-01 12:09:54,248][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.254745
[2024-01-01 12:09:54,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2024-01-01 12:09:54,296][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.254745
[2024-01-01 12:09:54,352][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2024-01-01 12:09:54,352][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.254745
[2024-01-01 12:09:54,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:54,410][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.254745
[2024-01-01 12:09:54,467][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001968 seconds
[2024-01-01 12:09:54,468][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.254745
[2024-01-01 12:09:54,632][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-01 12:09:54,632][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.254745
[2024-01-01 12:09:54,685][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001804 seconds
[2024-01-01 12:09:54,685][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.254745
[2024-01-01 12:09:54,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001766 seconds
[2024-01-01 12:09:54,750][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.254745
[2024-01-01 12:09:54,861][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001779 seconds
[2024-01-01 12:09:54,861][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.254745
[2024-01-01 12:09:54,979][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:54,979][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.254745
[2024-01-01 12:09:55,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001782 seconds
[2024-01-01 12:09:55,033][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.254745
[2024-01-01 12:09:55,168][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:55,169][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.254745
[2024-01-01 12:09:55,216][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:09:55,217][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.254745
[2024-01-01 12:09:55,277][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001783 seconds
[2024-01-01 12:09:55,278][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.254745
[2024-01-01 12:09:55,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:55,336][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.254745
[2024-01-01 12:09:55,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-01 12:09:55,411][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.254745
[2024-01-01 12:09:55,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001799 seconds
[2024-01-01 12:09:55,472][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.254745
[2024-01-01 12:09:55,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001770 seconds
[2024-01-01 12:09:55,630][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.254745
[2024-01-01 12:09:55,694][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2024-01-01 12:09:55,695][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.254745
[2024-01-01 12:09:55,782][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001767 seconds
[2024-01-01 12:09:55,782][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.254745
[2024-01-01 12:09:55,900][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001758 seconds
[2024-01-01 12:09:55,900][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.254745
[2024-01-01 12:09:55,964][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001747 seconds
[2024-01-01 12:09:55,964][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.254745
[2024-01-01 12:09:56,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001795 seconds
[2024-01-01 12:09:56,074][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.254745
[2024-01-01 12:09:56,131][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001757 seconds
[2024-01-01 12:09:56,131][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.254745
[2024-01-01 12:09:56,185][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001776 seconds
[2024-01-01 12:09:56,185][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.254745
[2024-01-01 12:09:56,250][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001750 seconds
[2024-01-01 12:09:56,250][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.254745
[2024-01-01 12:09:56,316][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001768 seconds
[2024-01-01 12:09:56,317][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.254745
[2024-01-01 12:09:56,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:56,459][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.254745
[2024-01-01 12:09:56,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-01 12:09:56,521][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.254745
[2024-01-01 12:09:56,592][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2024-01-01 12:09:56,592][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.254745
[2024-01-01 12:09:56,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001764 seconds
[2024-01-01 12:09:56,666][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.254745
[2024-01-01 12:09:56,780][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001755 seconds
[2024-01-01 12:09:56,780][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.254745
[2024-01-01 12:09:56,864][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:56,864][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.254745
[2024-01-01 12:09:56,922][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2024-01-01 12:09:56,923][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.254745
[2024-01-01 12:09:57,065][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-01 12:09:57,065][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.254745
[2024-01-01 12:09:57,113][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:57,113][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.254745
[2024-01-01 12:09:57,171][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001765 seconds
[2024-01-01 12:09:57,171][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.254745
[2024-01-01 12:09:57,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001771 seconds
[2024-01-01 12:09:57,228][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.254745
[2024-01-01 12:09:57,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001777 seconds
[2024-01-01 12:09:57,282][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.254745
[2024-01-01 12:09:57,422][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2024-01-01 12:09:57,423][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.254745
[2024-01-01 12:09:57,496][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2024-01-01 12:09:57,496][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.254745
[2024-01-01 12:09:57,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2024-01-01 12:09:57,597][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.254745
[2024-01-01 12:09:57,706][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:57,706][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.254745
[2024-01-01 12:09:57,764][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001773 seconds
[2024-01-01 12:09:57,764][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.254745
[2024-01-01 12:09:57,924][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2024-01-01 12:09:57,925][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.254745
[2024-01-01 12:09:57,990][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001769 seconds
[2024-01-01 12:09:57,990][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.254745
[2024-01-01 12:09:58,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2024-01-01 12:09:58,039][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.254745
[2024-01-01 12:09:58,098][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2024-01-01 12:09:58,098][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.254745
[2024-01-01 12:09:58,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2024-01-01 12:09:58,164][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.254745
[2024-01-01 12:09:58,227][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001762 seconds
[2024-01-01 12:09:58,228][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.254745
[2024-01-01 12:09:58,403][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001794 seconds
[2024-01-01 12:09:58,403][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.254745
[2024-01-01 12:09:58,454][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001788 seconds
[2024-01-01 12:09:58,455][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.254745
[2024-01-01 12:09:58,549][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2024-01-01 12:09:58,549][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.254745
[2024-01-01 12:09:58,605][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001785 seconds
[2024-01-01 12:09:58,605][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.254745
[2024-01-01 12:09:58,734][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001775 seconds
[2024-01-01 12:09:58,735][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.254745
[2024-01-01 12:09:58,906][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2024-01-01 12:09:58,907][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.254745
[2024-01-01 12:09:58,960][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001799 seconds
[2024-01-01 12:09:58,961][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.254745
[2024-01-01 12:09:59,008][root][INFO] - Hyperopt complete
[2024-01-01 12:09:59,008][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 12, 'min_child_weight': 2, 'n_estimators': 50, 'subsample': 0.4}
[2024-01-01 12:09:59,012][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d2_only_hyperopt_tune_no_reg/best_params.yaml
[2024-01-01 12:09:59,012][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d2_only_hyperopt_tune_no_reg/hyper_opt_results.parquet
[2024-01-01 12:09:59,016][root][INFO] - Experiment complete
