[2023-12-01 14:51:25,935][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune_with_day
[2023-12-01 14:52:26,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002423 seconds
[2023-12-01 14:52:26,658][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.260334
[2023-12-01 14:52:26,834][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:52:26,834][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.260334
[2023-12-01 14:52:27,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:52:27,017][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.260334
[2023-12-01 14:52:27,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:27,200][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.260334
[2023-12-01 14:52:27,382][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:52:27,383][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.260334
[2023-12-01 14:52:27,565][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:52:27,565][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.260334
[2023-12-01 14:52:27,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002603 seconds
[2023-12-01 14:52:27,752][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.260334
[2023-12-01 14:52:27,935][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002428 seconds
[2023-12-01 14:52:27,935][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.260334
[2023-12-01 14:52:28,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:52:28,118][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.260334
[2023-12-01 14:52:28,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002418 seconds
[2023-12-01 14:52:28,301][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.260334
[2023-12-01 14:52:28,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:52:28,484][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.260334
[2023-12-01 14:52:28,666][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:52:28,667][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.260334
[2023-12-01 14:52:28,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:52:28,850][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.260334
[2023-12-01 14:52:29,032][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:29,033][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.260334
[2023-12-01 14:52:29,215][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:52:29,216][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.260334
[2023-12-01 14:52:29,398][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:52:29,399][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.260334
[2023-12-01 14:52:29,582][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:52:29,582][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.260334
[2023-12-01 14:52:29,765][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:29,765][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.260334
[2023-12-01 14:52:29,948][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:52:29,948][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.260334
[2023-12-01 14:52:30,102][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:52:30,102][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.260334
[2023-12-01 14:52:30,285][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002534 seconds
[2023-12-01 14:52:30,285][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.260334
[2023-12-01 14:52:30,468][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:52:30,469][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.260334
[2023-12-01 14:52:30,615][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:30,616][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.260334
[2023-12-01 14:52:30,798][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:52:30,799][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.260334
[2023-12-01 14:52:30,930][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:30,930][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.260334
[2023-12-01 14:52:31,093][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:52:31,093][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.260334
[2023-12-01 14:52:31,276][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:52:31,276][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.260334
[2023-12-01 14:52:31,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:52:31,418][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.260334
[2023-12-01 14:52:31,600][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:52:31,601][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.260334
[2023-12-01 14:52:31,735][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:52:31,736][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.260334
[2023-12-01 14:52:31,916][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:52:31,917][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.260334
[2023-12-01 14:52:32,099][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:52:32,100][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.260334
[2023-12-01 14:52:32,237][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:32,237][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.260334
[2023-12-01 14:52:32,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002431 seconds
[2023-12-01 14:52:32,391][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.260334
[2023-12-01 14:52:32,571][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002532 seconds
[2023-12-01 14:52:32,572][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.260334
[2023-12-01 14:52:32,781][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:52:32,781][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.260334
[2023-12-01 14:52:32,928][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:32,929][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.260334
[2023-12-01 14:52:33,111][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:33,112][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.260334
[2023-12-01 14:52:33,242][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:52:33,243][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.260334
[2023-12-01 14:52:33,387][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002512 seconds
[2023-12-01 14:52:33,388][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.260334
[2023-12-01 14:52:33,569][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:33,569][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.260334
[2023-12-01 14:52:33,750][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:52:33,750][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.260334
[2023-12-01 14:52:33,891][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002426 seconds
[2023-12-01 14:52:33,892][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.260334
[2023-12-01 14:52:33,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:52:33,997][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.260334
[2023-12-01 14:52:34,052][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002437 seconds
[2023-12-01 14:52:34,052][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.260334
[2023-12-01 14:52:34,220][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:52:34,220][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.260334
[2023-12-01 14:52:34,357][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:52:34,358][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.260334
[2023-12-01 14:52:34,502][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:52:34,502][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.260334
[2023-12-01 14:52:34,624][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:52:34,624][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.260334
[2023-12-01 14:52:34,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002464 seconds
[2023-12-01 14:52:34,813][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.260334
[2023-12-01 14:52:34,922][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:52:34,923][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.260334
[2023-12-01 14:52:35,068][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002423 seconds
[2023-12-01 14:52:35,068][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.260334
[2023-12-01 14:52:35,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:35,150][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.260334
[2023-12-01 14:52:35,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002409 seconds
[2023-12-01 14:52:35,282][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.260334
[2023-12-01 14:52:35,350][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:35,351][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.260334
[2023-12-01 14:52:35,524][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:52:35,525][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.260334
[2023-12-01 14:52:35,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002409 seconds
[2023-12-01 14:52:35,680][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.260334
[2023-12-01 14:52:35,849][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002406 seconds
[2023-12-01 14:52:35,849][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.260334
[2023-12-01 14:52:35,985][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002543 seconds
[2023-12-01 14:52:35,986][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.260334
[2023-12-01 14:52:36,120][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002424 seconds
[2023-12-01 14:52:36,120][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.260334
[2023-12-01 14:52:36,230][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:36,230][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.260334
[2023-12-01 14:52:36,367][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:36,367][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.260334
[2023-12-01 14:52:36,543][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002428 seconds
[2023-12-01 14:52:36,544][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.260334
[2023-12-01 14:52:36,632][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:52:36,632][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.260334
[2023-12-01 14:52:36,688][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:52:36,688][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.260334
[2023-12-01 14:52:36,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:52:36,898][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.260334
[2023-12-01 14:52:37,045][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:52:37,045][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.260334
[2023-12-01 14:52:37,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002423 seconds
[2023-12-01 14:52:37,268][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.260334
[2023-12-01 14:52:37,374][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002495 seconds
[2023-12-01 14:52:37,374][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.260334
[2023-12-01 14:52:37,549][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:52:37,550][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.260334
[2023-12-01 14:52:37,659][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:52:37,660][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.260334
[2023-12-01 14:52:37,794][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:52:37,794][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.260334
[2023-12-01 14:52:37,900][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:52:37,901][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.260334
[2023-12-01 14:52:38,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:52:38,041][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.260334
[2023-12-01 14:52:38,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:52:38,096][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.260334
[2023-12-01 14:52:38,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:52:38,267][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.260334
[2023-12-01 14:52:38,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:52:38,404][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.260334
[2023-12-01 14:52:38,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:38,656][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.260334
[2023-12-01 14:52:38,778][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:52:38,779][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.260334
[2023-12-01 14:52:38,950][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:52:38,951][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.260334
[2023-12-01 14:52:39,061][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002427 seconds
[2023-12-01 14:52:39,061][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.260334
[2023-12-01 14:52:39,206][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002421 seconds
[2023-12-01 14:52:39,206][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.260334
[2023-12-01 14:52:39,290][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002419 seconds
[2023-12-01 14:52:39,291][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.260334
[2023-12-01 14:52:39,422][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002497 seconds
[2023-12-01 14:52:39,423][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.260334
[2023-12-01 14:52:39,489][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:39,490][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.260334
[2023-12-01 14:52:39,645][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:52:39,646][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.260334
[2023-12-01 14:52:39,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:39,809][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.260334
[2023-12-01 14:52:39,982][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002432 seconds
[2023-12-01 14:52:39,982][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.260334
[2023-12-01 14:52:40,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002505 seconds
[2023-12-01 14:52:40,119][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.260334
[2023-12-01 14:52:40,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:52:40,253][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.260334
[2023-12-01 14:52:40,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002441 seconds
[2023-12-01 14:52:40,364][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.260334
[2023-12-01 14:52:40,501][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002435 seconds
[2023-12-01 14:52:40,501][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.260334
[2023-12-01 14:52:40,586][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:52:40,586][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.260334
[2023-12-01 14:52:40,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:52:40,740][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.260334
[2023-12-01 14:52:40,893][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:52:40,894][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.260334
[2023-12-01 14:52:40,963][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:52:40,964][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.260334
[2023-12-01 14:52:41,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:52:41,108][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.260334
[2023-12-01 14:52:41,334][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002435 seconds
[2023-12-01 14:52:41,335][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.260334
[2023-12-01 14:52:41,441][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:52:41,441][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.260334
[2023-12-01 14:52:41,609][root][INFO] - Hyperopt complete
[2023-12-01 14:52:41,610][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.005, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 200, 'reg_lambda': 0.2, 'subsample': 0.4}
[2023-12-01 14:52:41,614][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_and_d1_hyperopt_tune_with_day/best_params.yaml
[2023-12-01 14:52:41,614][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_and_d1_hyperopt_tune_with_day/hyper_opt_results.parquet
[2023-12-01 14:52:41,618][root][INFO] - Experiment complete
