[2024-01-01 12:07:19,325][root][INFO] - Experiment name: xgb_regression_da_and_d1_only_hyperopt_tune_no_reg
[2024-01-01 12:08:19,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001884 seconds
[2024-01-01 12:08:19,111][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.214586
[2024-01-01 12:08:19,284][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:19,284][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.214586
[2024-01-01 12:08:19,456][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:19,457][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.214586
[2024-01-01 12:08:19,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:08:19,630][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.214586
[2024-01-01 12:08:19,802][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:08:19,803][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.214586
[2024-01-01 12:08:19,975][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001873 seconds
[2024-01-01 12:08:19,976][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.214586
[2024-01-01 12:08:20,148][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001914 seconds
[2024-01-01 12:08:20,149][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.214586
[2024-01-01 12:08:20,322][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001895 seconds
[2024-01-01 12:08:20,323][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.214586
[2024-01-01 12:08:20,496][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001865 seconds
[2024-01-01 12:08:20,496][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.214586
[2024-01-01 12:08:20,669][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001884 seconds
[2024-01-01 12:08:20,669][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.214586
[2024-01-01 12:08:20,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001906 seconds
[2024-01-01 12:08:20,843][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.214586
[2024-01-01 12:08:21,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001881 seconds
[2024-01-01 12:08:21,017][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.214586
[2024-01-01 12:08:21,190][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001883 seconds
[2024-01-01 12:08:21,190][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.214586
[2024-01-01 12:08:21,363][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:08:21,363][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.214586
[2024-01-01 12:08:21,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001874 seconds
[2024-01-01 12:08:21,537][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.214586
[2024-01-01 12:08:21,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:08:21,708][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.214586
[2024-01-01 12:08:21,880][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001890 seconds
[2024-01-01 12:08:21,881][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.214586
[2024-01-01 12:08:22,054][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001881 seconds
[2024-01-01 12:08:22,054][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.214586
[2024-01-01 12:08:22,228][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001872 seconds
[2024-01-01 12:08:22,228][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.214586
[2024-01-01 12:08:22,406][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:08:22,406][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.214586
[2024-01-01 12:08:22,535][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001891 seconds
[2024-01-01 12:08:22,536][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.214586
[2024-01-01 12:08:22,700][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001887 seconds
[2024-01-01 12:08:22,700][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.214586
[2024-01-01 12:08:22,867][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001891 seconds
[2024-01-01 12:08:22,868][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.214586
[2024-01-01 12:08:23,041][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001863 seconds
[2024-01-01 12:08:23,041][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.214586
[2024-01-01 12:08:23,100][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001809 seconds
[2024-01-01 12:08:23,100][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.214586
[2024-01-01 12:08:23,273][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001882 seconds
[2024-01-01 12:08:23,274][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.214586
[2024-01-01 12:08:23,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001885 seconds
[2024-01-01 12:08:23,435][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.214586
[2024-01-01 12:08:23,627][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001861 seconds
[2024-01-01 12:08:23,627][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.214586
[2024-01-01 12:08:23,727][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001874 seconds
[2024-01-01 12:08:23,727][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.214586
[2024-01-01 12:08:23,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002044 seconds
[2024-01-01 12:08:23,899][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.214586
[2024-01-01 12:08:24,029][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001881 seconds
[2024-01-01 12:08:24,029][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.214586
[2024-01-01 12:08:24,169][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001870 seconds
[2024-01-01 12:08:24,169][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.213669
[2024-01-01 12:08:24,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001881 seconds
[2024-01-01 12:08:24,349][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.213669
[2024-01-01 12:08:24,490][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001882 seconds
[2024-01-01 12:08:24,490][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.213669
[2024-01-01 12:08:24,639][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001907 seconds
[2024-01-01 12:08:24,640][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.213669
[2024-01-01 12:08:24,778][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:08:24,778][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.213669
[2024-01-01 12:08:24,919][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001891 seconds
[2024-01-01 12:08:24,919][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.213669
[2024-01-01 12:08:25,068][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001906 seconds
[2024-01-01 12:08:25,069][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.213669
[2024-01-01 12:08:25,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:25,187][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.213669
[2024-01-01 12:08:25,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:25,329][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.213669
[2024-01-01 12:08:25,439][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001888 seconds
[2024-01-01 12:08:25,439][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.213669
[2024-01-01 12:08:25,578][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001862 seconds
[2024-01-01 12:08:25,578][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.213669
[2024-01-01 12:08:25,718][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001872 seconds
[2024-01-01 12:08:25,718][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.213669
[2024-01-01 12:08:25,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:25,885][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.213669
[2024-01-01 12:08:26,021][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:26,022][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.213669
[2024-01-01 12:08:26,162][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:08:26,163][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.213669
[2024-01-01 12:08:26,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001890 seconds
[2024-01-01 12:08:26,312][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.213669
[2024-01-01 12:08:26,457][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001866 seconds
[2024-01-01 12:08:26,458][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.213669
[2024-01-01 12:08:26,583][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001868 seconds
[2024-01-01 12:08:26,584][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.213669
[2024-01-01 12:08:26,724][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001866 seconds
[2024-01-01 12:08:26,724][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.213669
[2024-01-01 12:08:26,864][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001842 seconds
[2024-01-01 12:08:26,864][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.213669
[2024-01-01 12:08:26,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2024-01-01 12:08:26,973][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.213669
[2024-01-01 12:08:27,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001852 seconds
[2024-01-01 12:08:27,110][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.213669
[2024-01-01 12:08:27,260][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:27,260][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.213669
[2024-01-01 12:08:27,402][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001856 seconds
[2024-01-01 12:08:27,403][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.213669
[2024-01-01 12:08:27,541][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001822 seconds
[2024-01-01 12:08:27,542][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.213669
[2024-01-01 12:08:27,679][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:08:27,680][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.213669
[2024-01-01 12:08:27,847][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:27,847][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.213669
[2024-01-01 12:08:27,988][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001866 seconds
[2024-01-01 12:08:27,988][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.213669
[2024-01-01 12:08:28,111][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2024-01-01 12:08:28,111][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.213669
[2024-01-01 12:08:28,261][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001851 seconds
[2024-01-01 12:08:28,262][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.213669
[2024-01-01 12:08:28,371][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001830 seconds
[2024-01-01 12:08:28,371][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.213669
[2024-01-01 12:08:28,521][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001884 seconds
[2024-01-01 12:08:28,521][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.213669
[2024-01-01 12:08:28,661][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001827 seconds
[2024-01-01 12:08:28,661][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.213669
[2024-01-01 12:08:28,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001860 seconds
[2024-01-01 12:08:28,802][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.213669
[2024-01-01 12:08:28,942][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001841 seconds
[2024-01-01 12:08:28,943][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.213669
[2024-01-01 12:08:29,081][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001818 seconds
[2024-01-01 12:08:29,081][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.213669
[2024-01-01 12:08:29,225][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001778 seconds
[2024-01-01 12:08:29,225][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.213669
[2024-01-01 12:08:29,366][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001810 seconds
[2024-01-01 12:08:29,367][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.213669
[2024-01-01 12:08:29,492][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001849 seconds
[2024-01-01 12:08:29,493][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.213669
[2024-01-01 12:08:29,638][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2024-01-01 12:08:29,638][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.213669
[2024-01-01 12:08:29,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001826 seconds
[2024-01-01 12:08:29,788][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.213669
[2024-01-01 12:08:29,897][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001800 seconds
[2024-01-01 12:08:29,898][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.213669
[2024-01-01 12:08:30,033][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001803 seconds
[2024-01-01 12:08:30,034][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.213669
[2024-01-01 12:08:30,183][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001878 seconds
[2024-01-01 12:08:30,184][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.213669
[2024-01-01 12:08:30,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:08:30,324][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.213669
[2024-01-01 12:08:30,469][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001840 seconds
[2024-01-01 12:08:30,470][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.213669
[2024-01-01 12:08:30,610][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001792 seconds
[2024-01-01 12:08:30,610][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.213669
[2024-01-01 12:08:30,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001827 seconds
[2024-01-01 12:08:30,751][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.213669
[2024-01-01 12:08:30,866][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001829 seconds
[2024-01-01 12:08:30,867][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.213669
[2024-01-01 12:08:31,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:08:31,016][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.213669
[2024-01-01 12:08:31,125][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001811 seconds
[2024-01-01 12:08:31,126][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.213669
[2024-01-01 12:08:31,275][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001857 seconds
[2024-01-01 12:08:31,276][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.213669
[2024-01-01 12:08:31,417][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:08:31,418][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.213669
[2024-01-01 12:08:31,563][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2024-01-01 12:08:31,564][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.213669
[2024-01-01 12:08:31,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:31,704][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.213669
[2024-01-01 12:08:31,842][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001856 seconds
[2024-01-01 12:08:31,843][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.213669
[2024-01-01 12:08:31,987][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001850 seconds
[2024-01-01 12:08:31,988][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.184823
[2024-01-01 12:08:32,155][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001890 seconds
[2024-01-01 12:08:32,156][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.184823
[2024-01-01 12:08:32,300][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001877 seconds
[2024-01-01 12:08:32,301][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.184823
[2024-01-01 12:08:32,431][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001841 seconds
[2024-01-01 12:08:32,432][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.184823
[2024-01-01 12:08:32,575][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001834 seconds
[2024-01-01 12:08:32,576][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.184823
[2024-01-01 12:08:32,685][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001824 seconds
[2024-01-01 12:08:32,685][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.184823
[2024-01-01 12:08:32,828][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001847 seconds
[2024-01-01 12:08:32,829][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.184823
[2024-01-01 12:08:32,996][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001911 seconds
[2024-01-01 12:08:32,997][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.184823
[2024-01-01 12:08:33,140][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001853 seconds
[2024-01-01 12:08:33,141][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.184823
[2024-01-01 12:08:33,308][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001839 seconds
[2024-01-01 12:08:33,308][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.184823
[2024-01-01 12:08:33,453][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001832 seconds
[2024-01-01 12:08:33,453][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.184823
[2024-01-01 12:08:33,597][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001858 seconds
[2024-01-01 12:08:33,597][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.184823
[2024-01-01 12:08:33,741][root][INFO] - Hyperopt complete
[2024-01-01 12:08:33,741][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 200, 'subsample': 0.6000000000000001}
[2024-01-01 12:08:33,749][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d1_only_hyperopt_tune_no_reg/best_params.yaml
[2024-01-01 12:08:33,749][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/endpoint_experiments/xgb_regression_da_and_d1_only_hyperopt_tune_no_reg/hyper_opt_results.parquet
[2024-01-01 12:08:33,753][root][INFO] - Experiment complete
