[2023-11-29 16:10:28,320][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune
[2023-11-29 16:16:34,830][hyperopt.tpe][INFO] - TPE using 762/762 trials with best loss 0.226306
[2023-11-29 16:16:35,574][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:16:35,575][hyperopt.tpe][INFO] - TPE using 763/763 trials with best loss 0.226306
[2023-11-29 16:16:35,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002396 seconds
[2023-11-29 16:16:35,667][hyperopt.tpe][INFO] - TPE using 764/764 trials with best loss 0.226306
[2023-11-29 16:16:36,411][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002357 seconds
[2023-11-29 16:16:36,412][hyperopt.tpe][INFO] - TPE using 765/765 trials with best loss 0.226306
[2023-11-29 16:16:37,132][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:16:37,133][hyperopt.tpe][INFO] - TPE using 766/766 trials with best loss 0.226306
[2023-11-29 16:16:37,722][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:16:37,723][hyperopt.tpe][INFO] - TPE using 767/767 trials with best loss 0.226306
[2023-11-29 16:16:38,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-11-29 16:16:38,436][hyperopt.tpe][INFO] - TPE using 768/768 trials with best loss 0.226306
[2023-11-29 16:16:38,482][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002362 seconds
[2023-11-29 16:16:38,482][hyperopt.tpe][INFO] - TPE using 769/769 trials with best loss 0.226306
[2023-11-29 16:16:39,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:16:39,377][hyperopt.tpe][INFO] - TPE using 770/770 trials with best loss 0.226306
[2023-11-29 16:16:39,456][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:16:39,457][hyperopt.tpe][INFO] - TPE using 771/771 trials with best loss 0.226306
[2023-11-29 16:16:40,200][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002391 seconds
[2023-11-29 16:16:40,200][hyperopt.tpe][INFO] - TPE using 772/772 trials with best loss 0.226306
[2023-11-29 16:16:40,980][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002350 seconds
[2023-11-29 16:16:40,980][hyperopt.tpe][INFO] - TPE using 773/773 trials with best loss 0.226306
[2023-11-29 16:16:41,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:16:41,145][hyperopt.tpe][INFO] - TPE using 774/774 trials with best loss 0.226306
[2023-11-29 16:16:41,829][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:16:41,830][hyperopt.tpe][INFO] - TPE using 775/775 trials with best loss 0.226306
[2023-11-29 16:16:42,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002382 seconds
[2023-11-29 16:16:42,148][hyperopt.tpe][INFO] - TPE using 776/776 trials with best loss 0.226306
[2023-11-29 16:16:42,873][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:16:42,873][hyperopt.tpe][INFO] - TPE using 777/777 trials with best loss 0.226306
[2023-11-29 16:16:42,936][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:16:42,936][hyperopt.tpe][INFO] - TPE using 778/778 trials with best loss 0.226306
[2023-11-29 16:16:43,769][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002339 seconds
[2023-11-29 16:16:43,769][hyperopt.tpe][INFO] - TPE using 779/779 trials with best loss 0.226306
[2023-11-29 16:16:44,484][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002406 seconds
[2023-11-29 16:16:44,535][hyperopt.tpe][INFO] - TPE using 780/780 trials with best loss 0.226306
[2023-11-29 16:16:44,704][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2023-11-29 16:16:44,705][hyperopt.tpe][INFO] - TPE using 781/781 trials with best loss 0.226306
[2023-11-29 16:16:45,435][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:16:45,435][hyperopt.tpe][INFO] - TPE using 782/782 trials with best loss 0.226306
[2023-11-29 16:16:45,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002307 seconds
[2023-11-29 16:16:45,632][hyperopt.tpe][INFO] - TPE using 783/783 trials with best loss 0.226306
[2023-11-29 16:16:45,711][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002307 seconds
[2023-11-29 16:16:45,712][hyperopt.tpe][INFO] - TPE using 784/784 trials with best loss 0.226306
[2023-11-29 16:16:46,570][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:16:46,571][hyperopt.tpe][INFO] - TPE using 785/785 trials with best loss 0.226306
[2023-11-29 16:16:47,389][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:16:47,390][hyperopt.tpe][INFO] - TPE using 786/786 trials with best loss 0.226306
[2023-11-29 16:16:48,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:16:48,222][hyperopt.tpe][INFO] - TPE using 787/787 trials with best loss 0.226306
[2023-11-29 16:16:48,970][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:16:48,971][hyperopt.tpe][INFO] - TPE using 788/788 trials with best loss 0.226306
[2023-11-29 16:16:49,806][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:16:49,806][hyperopt.tpe][INFO] - TPE using 789/789 trials with best loss 0.226306
[2023-11-29 16:16:50,551][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:16:50,551][hyperopt.tpe][INFO] - TPE using 790/790 trials with best loss 0.226306
[2023-11-29 16:16:51,298][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:16:51,298][hyperopt.tpe][INFO] - TPE using 791/791 trials with best loss 0.226306
[2023-11-29 16:16:52,039][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:16:52,040][hyperopt.tpe][INFO] - TPE using 792/792 trials with best loss 0.226306
[2023-11-29 16:16:52,783][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002312 seconds
[2023-11-29 16:16:52,784][hyperopt.tpe][INFO] - TPE using 793/793 trials with best loss 0.226306
[2023-11-29 16:16:53,531][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002329 seconds
[2023-11-29 16:16:53,532][hyperopt.tpe][INFO] - TPE using 794/794 trials with best loss 0.226306
[2023-11-29 16:16:54,270][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:16:54,271][hyperopt.tpe][INFO] - TPE using 795/795 trials with best loss 0.226306
[2023-11-29 16:16:55,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:16:55,018][hyperopt.tpe][INFO] - TPE using 796/796 trials with best loss 0.226306
[2023-11-29 16:16:55,762][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:16:55,763][hyperopt.tpe][INFO] - TPE using 797/797 trials with best loss 0.226306
[2023-11-29 16:16:56,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:16:56,593][hyperopt.tpe][INFO] - TPE using 798/798 trials with best loss 0.226306
[2023-11-29 16:16:57,424][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-11-29 16:16:57,425][hyperopt.tpe][INFO] - TPE using 799/799 trials with best loss 0.226306
[2023-11-29 16:16:58,253][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002355 seconds
[2023-11-29 16:16:58,254][hyperopt.tpe][INFO] - TPE using 800/800 trials with best loss 0.226306
[2023-11-29 16:16:59,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:16:59,079][hyperopt.tpe][INFO] - TPE using 801/801 trials with best loss 0.226306
[2023-11-29 16:16:59,909][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002368 seconds
[2023-11-29 16:16:59,909][hyperopt.tpe][INFO] - TPE using 802/802 trials with best loss 0.226306
[2023-11-29 16:17:00,740][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:17:00,741][hyperopt.tpe][INFO] - TPE using 803/803 trials with best loss 0.226306
[2023-11-29 16:17:01,486][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:17:01,487][hyperopt.tpe][INFO] - TPE using 804/804 trials with best loss 0.226306
[2023-11-29 16:17:02,233][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:17:02,233][hyperopt.tpe][INFO] - TPE using 805/805 trials with best loss 0.226306
[2023-11-29 16:17:02,977][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:17:02,978][hyperopt.tpe][INFO] - TPE using 806/806 trials with best loss 0.226306
[2023-11-29 16:17:03,720][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2023-11-29 16:17:03,721][hyperopt.tpe][INFO] - TPE using 807/807 trials with best loss 0.226306
[2023-11-29 16:17:04,463][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:17:04,464][hyperopt.tpe][INFO] - TPE using 808/808 trials with best loss 0.226306
[2023-11-29 16:17:05,204][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002318 seconds
[2023-11-29 16:17:05,204][hyperopt.tpe][INFO] - TPE using 809/809 trials with best loss 0.226306
[2023-11-29 16:17:05,924][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:17:05,925][hyperopt.tpe][INFO] - TPE using 810/810 trials with best loss 0.226306
[2023-11-29 16:17:06,751][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:17:06,752][hyperopt.tpe][INFO] - TPE using 811/811 trials with best loss 0.226306
[2023-11-29 16:17:07,497][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:17:07,498][hyperopt.tpe][INFO] - TPE using 812/812 trials with best loss 0.226306
[2023-11-29 16:17:08,252][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002302 seconds
[2023-11-29 16:17:08,253][hyperopt.tpe][INFO] - TPE using 813/813 trials with best loss 0.226306
[2023-11-29 16:17:08,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:17:08,998][hyperopt.tpe][INFO] - TPE using 814/814 trials with best loss 0.226306
[2023-11-29 16:17:09,741][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2023-11-29 16:17:09,742][hyperopt.tpe][INFO] - TPE using 815/815 trials with best loss 0.226306
[2023-11-29 16:17:10,572][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:10,572][hyperopt.tpe][INFO] - TPE using 816/816 trials with best loss 0.226306
[2023-11-29 16:17:11,371][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002305 seconds
[2023-11-29 16:17:11,372][hyperopt.tpe][INFO] - TPE using 817/817 trials with best loss 0.226306
[2023-11-29 16:17:12,149][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002345 seconds
[2023-11-29 16:17:12,149][hyperopt.tpe][INFO] - TPE using 818/818 trials with best loss 0.226306
[2023-11-29 16:17:12,973][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:17:12,974][hyperopt.tpe][INFO] - TPE using 819/819 trials with best loss 0.226306
[2023-11-29 16:17:13,656][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:13,657][hyperopt.tpe][INFO] - TPE using 820/820 trials with best loss 0.226306
[2023-11-29 16:17:14,470][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:17:14,471][hyperopt.tpe][INFO] - TPE using 821/821 trials with best loss 0.226306
[2023-11-29 16:17:14,824][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:14,825][hyperopt.tpe][INFO] - TPE using 822/822 trials with best loss 0.226306
[2023-11-29 16:17:15,536][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002314 seconds
[2023-11-29 16:17:15,537][hyperopt.tpe][INFO] - TPE using 823/823 trials with best loss 0.226306
[2023-11-29 16:17:16,018][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:17:16,019][hyperopt.tpe][INFO] - TPE using 824/824 trials with best loss 0.226306
[2023-11-29 16:17:16,852][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002313 seconds
[2023-11-29 16:17:16,853][hyperopt.tpe][INFO] - TPE using 825/825 trials with best loss 0.226306
[2023-11-29 16:17:17,569][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:17:17,569][hyperopt.tpe][INFO] - TPE using 826/826 trials with best loss 0.226306
[2023-11-29 16:17:18,418][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002341 seconds
[2023-11-29 16:17:18,419][hyperopt.tpe][INFO] - TPE using 827/827 trials with best loss 0.226306
[2023-11-29 16:17:18,589][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:17:18,589][hyperopt.tpe][INFO] - TPE using 828/828 trials with best loss 0.226306
[2023-11-29 16:17:18,661][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002311 seconds
[2023-11-29 16:17:18,662][hyperopt.tpe][INFO] - TPE using 829/829 trials with best loss 0.226306
[2023-11-29 16:17:19,362][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:17:19,363][hyperopt.tpe][INFO] - TPE using 830/830 trials with best loss 0.226306
[2023-11-29 16:17:19,453][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:19,453][hyperopt.tpe][INFO] - TPE using 831/831 trials with best loss 0.226306
[2023-11-29 16:17:20,192][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002326 seconds
[2023-11-29 16:17:20,193][hyperopt.tpe][INFO] - TPE using 832/832 trials with best loss 0.226306
[2023-11-29 16:17:20,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:17:20,325][hyperopt.tpe][INFO] - TPE using 833/833 trials with best loss 0.226306
[2023-11-29 16:17:21,052][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:17:21,053][hyperopt.tpe][INFO] - TPE using 834/834 trials with best loss 0.226306
[2023-11-29 16:17:21,382][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:17:21,382][hyperopt.tpe][INFO] - TPE using 835/835 trials with best loss 0.226306
[2023-11-29 16:17:22,153][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002306 seconds
[2023-11-29 16:17:22,154][hyperopt.tpe][INFO] - TPE using 836/836 trials with best loss 0.226306
[2023-11-29 16:17:22,870][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:17:22,871][hyperopt.tpe][INFO] - TPE using 837/837 trials with best loss 0.226306
[2023-11-29 16:17:23,568][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:23,569][hyperopt.tpe][INFO] - TPE using 838/838 trials with best loss 0.226306
[2023-11-29 16:17:24,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:24,079][hyperopt.tpe][INFO] - TPE using 839/839 trials with best loss 0.226306
[2023-11-29 16:17:24,150][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:24,151][hyperopt.tpe][INFO] - TPE using 840/840 trials with best loss 0.226306
[2023-11-29 16:17:24,329][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002323 seconds
[2023-11-29 16:17:24,330][hyperopt.tpe][INFO] - TPE using 841/841 trials with best loss 0.226306
[2023-11-29 16:17:25,074][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:17:25,074][hyperopt.tpe][INFO] - TPE using 842/842 trials with best loss 0.226306
[2023-11-29 16:17:25,159][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:17:25,160][hyperopt.tpe][INFO] - TPE using 843/843 trials with best loss 0.226306
[2023-11-29 16:17:25,902][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:25,903][hyperopt.tpe][INFO] - TPE using 844/844 trials with best loss 0.226306
[2023-11-29 16:17:26,096][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:26,097][hyperopt.tpe][INFO] - TPE using 845/845 trials with best loss 0.226306
[2023-11-29 16:17:26,826][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002318 seconds
[2023-11-29 16:17:26,827][hyperopt.tpe][INFO] - TPE using 846/846 trials with best loss 0.226306
[2023-11-29 16:17:27,113][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002315 seconds
[2023-11-29 16:17:27,114][hyperopt.tpe][INFO] - TPE using 847/847 trials with best loss 0.226306
[2023-11-29 16:17:27,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002320 seconds
[2023-11-29 16:17:27,859][hyperopt.tpe][INFO] - TPE using 848/848 trials with best loss 0.226306
[2023-11-29 16:17:28,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002331 seconds
[2023-11-29 16:17:28,355][hyperopt.tpe][INFO] - TPE using 849/849 trials with best loss 0.226306
[2023-11-29 16:17:29,111][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002344 seconds
[2023-11-29 16:17:29,112][hyperopt.tpe][INFO] - TPE using 850/850 trials with best loss 0.226306
[2023-11-29 16:17:29,943][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002362 seconds
[2023-11-29 16:17:29,944][hyperopt.tpe][INFO] - TPE using 851/851 trials with best loss 0.226306
[2023-11-29 16:17:30,682][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002319 seconds
[2023-11-29 16:17:30,683][hyperopt.tpe][INFO] - TPE using 852/852 trials with best loss 0.226306
[2023-11-29 16:17:31,484][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:17:31,485][hyperopt.tpe][INFO] - TPE using 853/853 trials with best loss 0.226306
[2023-11-29 16:17:31,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002330 seconds
[2023-11-29 16:17:31,557][hyperopt.tpe][INFO] - TPE using 854/854 trials with best loss 0.226306
[2023-11-29 16:17:31,725][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:17:31,725][hyperopt.tpe][INFO] - TPE using 855/855 trials with best loss 0.226306
[2023-11-29 16:17:31,915][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002338 seconds
[2023-11-29 16:17:31,916][hyperopt.tpe][INFO] - TPE using 856/856 trials with best loss 0.226306
[2023-11-29 16:17:32,046][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.053052 seconds
[2023-11-29 16:17:32,047][hyperopt.tpe][INFO] - TPE using 857/857 trials with best loss 0.226306
[2023-11-29 16:17:32,798][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:17:32,798][hyperopt.tpe][INFO] - TPE using 858/858 trials with best loss 0.226306
[2023-11-29 16:17:33,622][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:17:33,623][hyperopt.tpe][INFO] - TPE using 859/859 trials with best loss 0.226306
[2023-11-29 16:17:34,459][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002322 seconds
[2023-11-29 16:17:34,460][hyperopt.tpe][INFO] - TPE using 860/860 trials with best loss 0.226306
[2023-11-29 16:17:35,129][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:17:35,129][hyperopt.tpe][INFO] - TPE using 861/861 trials with best loss 0.226306
[2023-11-29 16:17:35,443][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:17:35,443][hyperopt.tpe][INFO] - TPE using 862/862 trials with best loss 0.226306
[2023-11-29 16:17:35,515][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:17:35,516][hyperopt.tpe][INFO] - TPE using 863/863 trials with best loss 0.226306
[2023-11-29 16:17:35,658][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:35,659][hyperopt.tpe][INFO] - TPE using 864/864 trials with best loss 0.226306
[2023-11-29 16:17:36,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:17:36,491][hyperopt.tpe][INFO] - TPE using 865/865 trials with best loss 0.226306
[2023-11-29 16:17:37,218][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002327 seconds
[2023-11-29 16:17:37,219][hyperopt.tpe][INFO] - TPE using 866/866 trials with best loss 0.226306
[2023-11-29 16:17:37,381][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:17:37,382][hyperopt.tpe][INFO] - TPE using 867/867 trials with best loss 0.226306
[2023-11-29 16:17:37,466][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:37,467][hyperopt.tpe][INFO] - TPE using 868/868 trials with best loss 0.226306
[2023-11-29 16:17:38,295][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:17:38,296][hyperopt.tpe][INFO] - TPE using 869/869 trials with best loss 0.226306
[2023-11-29 16:17:39,035][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002345 seconds
[2023-11-29 16:17:39,035][hyperopt.tpe][INFO] - TPE using 870/870 trials with best loss 0.226306
[2023-11-29 16:17:39,892][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:17:39,892][hyperopt.tpe][INFO] - TPE using 871/871 trials with best loss 0.226306
[2023-11-29 16:17:40,724][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:17:40,724][hyperopt.tpe][INFO] - TPE using 872/872 trials with best loss 0.226306
[2023-11-29 16:17:41,561][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002342 seconds
[2023-11-29 16:17:41,562][hyperopt.tpe][INFO] - TPE using 873/873 trials with best loss 0.226306
[2023-11-29 16:17:41,617][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:17:41,617][hyperopt.tpe][INFO] - TPE using 874/874 trials with best loss 0.226306
[2023-11-29 16:17:42,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002343 seconds
[2023-11-29 16:17:42,336][hyperopt.tpe][INFO] - TPE using 875/875 trials with best loss 0.226306
[2023-11-29 16:17:43,167][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002340 seconds
[2023-11-29 16:17:43,168][hyperopt.tpe][INFO] - TPE using 876/876 trials with best loss 0.226306
[2023-11-29 16:17:43,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:43,998][hyperopt.tpe][INFO] - TPE using 877/877 trials with best loss 0.226306
[2023-11-29 16:17:44,145][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002346 seconds
[2023-11-29 16:17:44,146][hyperopt.tpe][INFO] - TPE using 878/878 trials with best loss 0.226306
[2023-11-29 16:17:44,890][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002328 seconds
[2023-11-29 16:17:44,891][hyperopt.tpe][INFO] - TPE using 879/879 trials with best loss 0.226306
[2023-11-29 16:17:45,052][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002303 seconds
[2023-11-29 16:17:45,053][hyperopt.tpe][INFO] - TPE using 880/880 trials with best loss 0.226306
[2023-11-29 16:17:45,798][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002324 seconds
[2023-11-29 16:17:45,798][hyperopt.tpe][INFO] - TPE using 881/881 trials with best loss 0.226306
[2023-11-29 16:17:46,632][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002333 seconds
[2023-11-29 16:17:46,632][hyperopt.tpe][INFO] - TPE using 882/882 trials with best loss 0.226306
[2023-11-29 16:17:46,723][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002290 seconds
[2023-11-29 16:17:46,724][hyperopt.tpe][INFO] - TPE using 883/883 trials with best loss 0.226306
[2023-11-29 16:17:47,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002334 seconds
[2023-11-29 16:17:47,557][hyperopt.tpe][INFO] - TPE using 884/884 trials with best loss 0.226306
[2023-11-29 16:17:47,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002316 seconds
[2023-11-29 16:17:47,630][hyperopt.tpe][INFO] - TPE using 885/885 trials with best loss 0.226306
[2023-11-29 16:17:48,366][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002325 seconds
[2023-11-29 16:17:48,367][hyperopt.tpe][INFO] - TPE using 886/886 trials with best loss 0.226306
[2023-11-29 16:17:49,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002321 seconds
[2023-11-29 16:17:49,039][hyperopt.tpe][INFO] - TPE using 887/887 trials with best loss 0.226306
[2023-11-29 16:17:49,162][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002317 seconds
[2023-11-29 16:17:49,163][hyperopt.tpe][INFO] - TPE using 888/888 trials with best loss 0.226306
[2023-11-29 16:17:49,907][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002337 seconds
[2023-11-29 16:17:49,908][hyperopt.tpe][INFO] - TPE using 889/889 trials with best loss 0.226306
[2023-11-29 16:17:50,504][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002332 seconds
[2023-11-29 16:17:50,505][hyperopt.tpe][INFO] - TPE using 890/890 trials with best loss 0.226306
[2023-11-29 16:17:51,219][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002335 seconds
[2023-11-29 16:17:51,220][hyperopt.tpe][INFO] - TPE using 891/891 trials with best loss 0.226306
[2023-11-29 16:17:51,920][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002336 seconds
[2023-11-29 16:17:51,921][hyperopt.tpe][INFO] - TPE using 892/892 trials with best loss 0.226306
[2023-11-29 16:17:52,746][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002344 seconds
[2023-11-29 16:17:52,747][hyperopt.tpe][INFO] - TPE using 893/893 trials with best loss 0.226306
[2023-11-29 16:17:53,579][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002346 seconds
[2023-11-29 16:17:53,579][hyperopt.tpe][INFO] - TPE using 894/894 trials with best loss 0.226306
[2023-11-29 16:17:53,749][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002350 seconds
[2023-11-29 16:17:53,750][hyperopt.tpe][INFO] - TPE using 895/895 trials with best loss 0.226306
[2023-11-29 16:17:53,788][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002347 seconds
