[2023-11-29 09:32:33,576][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tune``
[2023-11-29 09:36:22,048][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001696 seconds
[2023-11-29 09:36:22,049][hyperopt.tpe][INFO] - TPE using 764/764 trials with best loss -0.170108
[2023-11-29 09:36:22,486][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001651 seconds
[2023-11-29 09:36:22,486][hyperopt.tpe][INFO] - TPE using 765/765 trials with best loss -0.170108
[2023-11-29 09:36:22,529][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:36:22,529][hyperopt.tpe][INFO] - TPE using 766/766 trials with best loss -0.170108
[2023-11-29 09:36:22,978][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001646 seconds
[2023-11-29 09:36:22,979][hyperopt.tpe][INFO] - TPE using 767/767 trials with best loss -0.170108
[2023-11-29 09:36:23,129][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2023-11-29 09:36:23,130][hyperopt.tpe][INFO] - TPE using 768/768 trials with best loss -0.170108
[2023-11-29 09:36:23,181][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001735 seconds
[2023-11-29 09:36:23,181][hyperopt.tpe][INFO] - TPE using 769/769 trials with best loss -0.170108
[2023-11-29 09:36:23,641][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001663 seconds
[2023-11-29 09:36:23,641][hyperopt.tpe][INFO] - TPE using 770/770 trials with best loss -0.170108
[2023-11-29 09:36:24,143][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001784 seconds
[2023-11-29 09:36:24,144][hyperopt.tpe][INFO] - TPE using 771/771 trials with best loss -0.170108
[2023-11-29 09:36:24,676][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001759 seconds
[2023-11-29 09:36:24,677][hyperopt.tpe][INFO] - TPE using 772/772 trials with best loss -0.170108
[2023-11-29 09:36:25,125][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001701 seconds
[2023-11-29 09:36:25,126][hyperopt.tpe][INFO] - TPE using 773/773 trials with best loss -0.170108
[2023-11-29 09:36:25,545][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001667 seconds
[2023-11-29 09:36:25,546][hyperopt.tpe][INFO] - TPE using 774/774 trials with best loss -0.170108
[2023-11-29 09:36:25,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001820 seconds
[2023-11-29 09:36:25,992][hyperopt.tpe][INFO] - TPE using 775/775 trials with best loss -0.170108
[2023-11-29 09:36:26,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001872 seconds
[2023-11-29 09:36:26,451][hyperopt.tpe][INFO] - TPE using 776/776 trials with best loss -0.170108
[2023-11-29 09:36:26,534][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001875 seconds
[2023-11-29 09:36:26,534][hyperopt.tpe][INFO] - TPE using 777/777 trials with best loss -0.170108
[2023-11-29 09:36:26,605][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2023-11-29 09:36:26,606][hyperopt.tpe][INFO] - TPE using 778/778 trials with best loss -0.170108
[2023-11-29 09:36:27,010][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001688 seconds
[2023-11-29 09:36:27,011][hyperopt.tpe][INFO] - TPE using 779/779 trials with best loss -0.170108
[2023-11-29 09:36:27,148][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001731 seconds
[2023-11-29 09:36:27,149][hyperopt.tpe][INFO] - TPE using 780/780 trials with best loss -0.170108
[2023-11-29 09:36:27,199][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:27,200][hyperopt.tpe][INFO] - TPE using 781/781 trials with best loss -0.170108
[2023-11-29 09:36:27,585][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:27,585][hyperopt.tpe][INFO] - TPE using 782/782 trials with best loss -0.170108
[2023-11-29 09:36:28,117][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001721 seconds
[2023-11-29 09:36:28,118][hyperopt.tpe][INFO] - TPE using 783/783 trials with best loss -0.170108
[2023-11-29 09:36:28,524][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:36:28,574][hyperopt.tpe][INFO] - TPE using 784/784 trials with best loss -0.170108
[2023-11-29 09:36:28,990][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2023-11-29 09:36:28,991][hyperopt.tpe][INFO] - TPE using 785/785 trials with best loss -0.170108
[2023-11-29 09:36:29,453][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001665 seconds
[2023-11-29 09:36:29,453][hyperopt.tpe][INFO] - TPE using 786/786 trials with best loss -0.170108
[2023-11-29 09:36:29,910][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:36:29,911][hyperopt.tpe][INFO] - TPE using 787/787 trials with best loss -0.170108
[2023-11-29 09:36:30,367][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001651 seconds
[2023-11-29 09:36:30,367][hyperopt.tpe][INFO] - TPE using 788/788 trials with best loss -0.170108
[2023-11-29 09:36:30,813][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001726 seconds
[2023-11-29 09:36:30,814][hyperopt.tpe][INFO] - TPE using 789/789 trials with best loss -0.170108
[2023-11-29 09:36:31,260][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001747 seconds
[2023-11-29 09:36:31,260][hyperopt.tpe][INFO] - TPE using 790/790 trials with best loss -0.170108
[2023-11-29 09:36:31,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001650 seconds
[2023-11-29 09:36:31,704][hyperopt.tpe][INFO] - TPE using 791/791 trials with best loss -0.170108
[2023-11-29 09:36:32,149][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:36:32,150][hyperopt.tpe][INFO] - TPE using 792/792 trials with best loss -0.170108
[2023-11-29 09:36:32,593][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001700 seconds
[2023-11-29 09:36:32,594][hyperopt.tpe][INFO] - TPE using 793/793 trials with best loss -0.170108
[2023-11-29 09:36:33,050][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:36:33,051][hyperopt.tpe][INFO] - TPE using 794/794 trials with best loss -0.170108
[2023-11-29 09:36:33,510][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001753 seconds
[2023-11-29 09:36:33,511][hyperopt.tpe][INFO] - TPE using 795/795 trials with best loss -0.170108
[2023-11-29 09:36:33,914][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001660 seconds
[2023-11-29 09:36:33,914][hyperopt.tpe][INFO] - TPE using 796/796 trials with best loss -0.170108
[2023-11-29 09:36:34,317][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001686 seconds
[2023-11-29 09:36:34,317][hyperopt.tpe][INFO] - TPE using 797/797 trials with best loss -0.170108
[2023-11-29 09:36:34,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:36:34,760][hyperopt.tpe][INFO] - TPE using 798/798 trials with best loss -0.170108
[2023-11-29 09:36:35,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001656 seconds
[2023-11-29 09:36:35,214][hyperopt.tpe][INFO] - TPE using 799/799 trials with best loss -0.170108
[2023-11-29 09:36:35,660][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001648 seconds
[2023-11-29 09:36:35,661][hyperopt.tpe][INFO] - TPE using 800/800 trials with best loss -0.170108
[2023-11-29 09:36:36,106][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001734 seconds
[2023-11-29 09:36:36,107][hyperopt.tpe][INFO] - TPE using 801/801 trials with best loss -0.170108
[2023-11-29 09:36:36,552][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001655 seconds
[2023-11-29 09:36:36,553][hyperopt.tpe][INFO] - TPE using 802/802 trials with best loss -0.170108
[2023-11-29 09:36:36,997][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001663 seconds
[2023-11-29 09:36:36,997][hyperopt.tpe][INFO] - TPE using 803/803 trials with best loss -0.170108
[2023-11-29 09:36:37,442][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001671 seconds
[2023-11-29 09:36:37,442][hyperopt.tpe][INFO] - TPE using 804/804 trials with best loss -0.170108
[2023-11-29 09:36:37,886][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001772 seconds
[2023-11-29 09:36:37,886][hyperopt.tpe][INFO] - TPE using 805/805 trials with best loss -0.170108
[2023-11-29 09:36:38,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001649 seconds
[2023-11-29 09:36:38,331][hyperopt.tpe][INFO] - TPE using 806/806 trials with best loss -0.170108
[2023-11-29 09:36:38,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001846 seconds
[2023-11-29 09:36:38,776][hyperopt.tpe][INFO] - TPE using 807/807 trials with best loss -0.170108
[2023-11-29 09:36:39,221][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001724 seconds
[2023-11-29 09:36:39,222][hyperopt.tpe][INFO] - TPE using 808/808 trials with best loss -0.170108
[2023-11-29 09:36:39,665][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001812 seconds
[2023-11-29 09:36:39,665][hyperopt.tpe][INFO] - TPE using 809/809 trials with best loss -0.170108
[2023-11-29 09:36:40,124][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001751 seconds
[2023-11-29 09:36:40,125][hyperopt.tpe][INFO] - TPE using 810/810 trials with best loss -0.170108
[2023-11-29 09:36:40,554][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001739 seconds
[2023-11-29 09:36:40,555][hyperopt.tpe][INFO] - TPE using 811/811 trials with best loss -0.170108
[2023-11-29 09:36:41,014][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:36:41,015][hyperopt.tpe][INFO] - TPE using 812/812 trials with best loss -0.170108
[2023-11-29 09:36:41,478][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001714 seconds
[2023-11-29 09:36:41,479][hyperopt.tpe][INFO] - TPE using 813/813 trials with best loss -0.170108
[2023-11-29 09:36:41,925][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:36:41,925][hyperopt.tpe][INFO] - TPE using 814/814 trials with best loss -0.170108
[2023-11-29 09:36:42,383][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:36:42,383][hyperopt.tpe][INFO] - TPE using 815/815 trials with best loss -0.170108
[2023-11-29 09:36:42,803][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001664 seconds
[2023-11-29 09:36:42,804][hyperopt.tpe][INFO] - TPE using 816/816 trials with best loss -0.170108
[2023-11-29 09:36:43,258][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2023-11-29 09:36:43,259][hyperopt.tpe][INFO] - TPE using 817/817 trials with best loss -0.170108
[2023-11-29 09:36:43,703][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:36:43,704][hyperopt.tpe][INFO] - TPE using 818/818 trials with best loss -0.170108
[2023-11-29 09:36:44,105][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001656 seconds
[2023-11-29 09:36:44,106][hyperopt.tpe][INFO] - TPE using 819/819 trials with best loss -0.170108
[2023-11-29 09:36:44,566][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:36:44,566][hyperopt.tpe][INFO] - TPE using 820/820 trials with best loss -0.170108
[2023-11-29 09:36:44,823][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001809 seconds
[2023-11-29 09:36:44,824][hyperopt.tpe][INFO] - TPE using 821/821 trials with best loss -0.170108
[2023-11-29 09:36:45,269][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001692 seconds
[2023-11-29 09:36:45,269][hyperopt.tpe][INFO] - TPE using 822/822 trials with best loss -0.170108
[2023-11-29 09:36:45,336][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:45,337][hyperopt.tpe][INFO] - TPE using 823/823 trials with best loss -0.170108
[2023-11-29 09:36:45,705][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001681 seconds
[2023-11-29 09:36:45,706][hyperopt.tpe][INFO] - TPE using 824/824 trials with best loss -0.170108
[2023-11-29 09:36:46,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001665 seconds
[2023-11-29 09:36:46,110][hyperopt.tpe][INFO] - TPE using 825/825 trials with best loss -0.170108
[2023-11-29 09:36:46,238][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001664 seconds
[2023-11-29 09:36:46,238][hyperopt.tpe][INFO] - TPE using 826/826 trials with best loss -0.170108
[2023-11-29 09:36:46,390][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:46,390][hyperopt.tpe][INFO] - TPE using 827/827 trials with best loss -0.170108
[2023-11-29 09:36:46,801][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001737 seconds
[2023-11-29 09:36:46,802][hyperopt.tpe][INFO] - TPE using 828/828 trials with best loss -0.170108
[2023-11-29 09:36:47,164][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001706 seconds
[2023-11-29 09:36:47,165][hyperopt.tpe][INFO] - TPE using 829/829 trials with best loss -0.170108
[2023-11-29 09:36:47,222][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001668 seconds
[2023-11-29 09:36:47,223][hyperopt.tpe][INFO] - TPE using 830/830 trials with best loss -0.170108
[2023-11-29 09:36:47,633][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:36:47,633][hyperopt.tpe][INFO] - TPE using 831/831 trials with best loss -0.170108
[2023-11-29 09:36:48,047][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:36:48,047][hyperopt.tpe][INFO] - TPE using 832/832 trials with best loss -0.170108
[2023-11-29 09:36:48,311][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001790 seconds
[2023-11-29 09:36:48,312][hyperopt.tpe][INFO] - TPE using 833/833 trials with best loss -0.170108
[2023-11-29 09:36:48,760][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001666 seconds
[2023-11-29 09:36:48,760][hyperopt.tpe][INFO] - TPE using 834/834 trials with best loss -0.170108
[2023-11-29 09:36:48,825][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001746 seconds
[2023-11-29 09:36:48,826][hyperopt.tpe][INFO] - TPE using 835/835 trials with best loss -0.170108
[2023-11-29 09:36:49,268][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001659 seconds
[2023-11-29 09:36:49,269][hyperopt.tpe][INFO] - TPE using 836/836 trials with best loss -0.170108
[2023-11-29 09:36:49,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001810 seconds
[2023-11-29 09:36:49,708][hyperopt.tpe][INFO] - TPE using 837/837 trials with best loss -0.170108
[2023-11-29 09:36:49,812][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001708 seconds
[2023-11-29 09:36:49,813][hyperopt.tpe][INFO] - TPE using 838/838 trials with best loss -0.170108
[2023-11-29 09:36:49,850][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001663 seconds
[2023-11-29 09:36:49,851][hyperopt.tpe][INFO] - TPE using 839/839 trials with best loss -0.170108
[2023-11-29 09:36:50,307][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:36:50,308][hyperopt.tpe][INFO] - TPE using 840/840 trials with best loss -0.170108
[2023-11-29 09:36:50,757][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001806 seconds
[2023-11-29 09:36:50,757][hyperopt.tpe][INFO] - TPE using 841/841 trials with best loss -0.170108
[2023-11-29 09:36:51,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001760 seconds
[2023-11-29 09:36:51,349][hyperopt.tpe][INFO] - TPE using 842/842 trials with best loss -0.170108
[2023-11-29 09:36:51,714][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001678 seconds
[2023-11-29 09:36:51,715][hyperopt.tpe][INFO] - TPE using 843/843 trials with best loss -0.170108
[2023-11-29 09:36:52,173][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001682 seconds
[2023-11-29 09:36:52,174][hyperopt.tpe][INFO] - TPE using 844/844 trials with best loss -0.170108
[2023-11-29 09:36:52,631][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001745 seconds
[2023-11-29 09:36:52,632][hyperopt.tpe][INFO] - TPE using 845/845 trials with best loss -0.170108
[2023-11-29 09:36:53,072][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001726 seconds
[2023-11-29 09:36:53,073][hyperopt.tpe][INFO] - TPE using 846/846 trials with best loss -0.170108
[2023-11-29 09:36:53,539][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001661 seconds
[2023-11-29 09:36:53,539][hyperopt.tpe][INFO] - TPE using 847/847 trials with best loss -0.170108
[2023-11-29 09:36:53,808][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001789 seconds
[2023-11-29 09:36:53,808][hyperopt.tpe][INFO] - TPE using 848/848 trials with best loss -0.170108
[2023-11-29 09:36:53,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001659 seconds
[2023-11-29 09:36:53,858][hyperopt.tpe][INFO] - TPE using 849/849 trials with best loss -0.170108
[2023-11-29 09:36:54,276][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001681 seconds
[2023-11-29 09:36:54,277][hyperopt.tpe][INFO] - TPE using 850/850 trials with best loss -0.170108
[2023-11-29 09:36:54,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:36:54,667][hyperopt.tpe][INFO] - TPE using 851/851 trials with best loss -0.170108
[2023-11-29 09:36:55,078][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001666 seconds
[2023-11-29 09:36:55,079][hyperopt.tpe][INFO] - TPE using 852/852 trials with best loss -0.170108
[2023-11-29 09:36:55,477][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001701 seconds
[2023-11-29 09:36:55,478][hyperopt.tpe][INFO] - TPE using 853/853 trials with best loss -0.170108
[2023-11-29 09:36:55,516][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001722 seconds
[2023-11-29 09:36:55,516][hyperopt.tpe][INFO] - TPE using 854/854 trials with best loss -0.170108
[2023-11-29 09:36:55,882][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:36:55,883][hyperopt.tpe][INFO] - TPE using 855/855 trials with best loss -0.170108
[2023-11-29 09:36:56,458][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001756 seconds
[2023-11-29 09:36:56,459][hyperopt.tpe][INFO] - TPE using 856/856 trials with best loss -0.170108
[2023-11-29 09:36:56,864][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:36:56,865][hyperopt.tpe][INFO] - TPE using 857/857 trials with best loss -0.170108
[2023-11-29 09:36:57,322][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001656 seconds
[2023-11-29 09:36:57,323][hyperopt.tpe][INFO] - TPE using 858/858 trials with best loss -0.170108
[2023-11-29 09:36:57,427][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:57,427][hyperopt.tpe][INFO] - TPE using 859/859 trials with best loss -0.170108
[2023-11-29 09:36:57,887][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:36:57,888][hyperopt.tpe][INFO] - TPE using 860/860 trials with best loss -0.170108
[2023-11-29 09:36:57,957][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.040427 seconds
[2023-11-29 09:36:57,958][hyperopt.tpe][INFO] - TPE using 861/861 trials with best loss -0.170108
[2023-11-29 09:36:58,373][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001754 seconds
[2023-11-29 09:36:58,374][hyperopt.tpe][INFO] - TPE using 862/862 trials with best loss -0.170108
[2023-11-29 09:36:58,777][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001774 seconds
[2023-11-29 09:36:58,778][hyperopt.tpe][INFO] - TPE using 863/863 trials with best loss -0.170108
[2023-11-29 09:36:58,918][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001690 seconds
[2023-11-29 09:36:58,919][hyperopt.tpe][INFO] - TPE using 864/864 trials with best loss -0.170108
[2023-11-29 09:36:59,362][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:36:59,363][hyperopt.tpe][INFO] - TPE using 865/865 trials with best loss -0.170108
[2023-11-29 09:36:59,786][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001747 seconds
[2023-11-29 09:36:59,786][hyperopt.tpe][INFO] - TPE using 866/866 trials with best loss -0.170108
[2023-11-29 09:37:00,245][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001800 seconds
[2023-11-29 09:37:00,246][hyperopt.tpe][INFO] - TPE using 867/867 trials with best loss -0.170108
[2023-11-29 09:37:00,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001649 seconds
[2023-11-29 09:37:00,709][hyperopt.tpe][INFO] - TPE using 868/868 trials with best loss -0.170108
[2023-11-29 09:37:01,147][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001656 seconds
[2023-11-29 09:37:01,148][hyperopt.tpe][INFO] - TPE using 869/869 trials with best loss -0.170108
[2023-11-29 09:37:01,678][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001655 seconds
[2023-11-29 09:37:01,679][hyperopt.tpe][INFO] - TPE using 870/870 trials with best loss -0.170108
[2023-11-29 09:37:01,790][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001742 seconds
[2023-11-29 09:37:01,790][hyperopt.tpe][INFO] - TPE using 871/871 trials with best loss -0.170108
[2023-11-29 09:37:02,235][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001659 seconds
[2023-11-29 09:37:02,235][hyperopt.tpe][INFO] - TPE using 872/872 trials with best loss -0.170108
[2023-11-29 09:37:02,491][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001793 seconds
[2023-11-29 09:37:02,491][hyperopt.tpe][INFO] - TPE using 873/873 trials with best loss -0.170108
[2023-11-29 09:37:02,876][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:37:02,877][hyperopt.tpe][INFO] - TPE using 874/874 trials with best loss -0.170108
[2023-11-29 09:37:02,908][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001707 seconds
[2023-11-29 09:37:02,909][hyperopt.tpe][INFO] - TPE using 875/875 trials with best loss -0.170108
[2023-11-29 09:37:03,298][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001710 seconds
[2023-11-29 09:37:03,298][hyperopt.tpe][INFO] - TPE using 876/876 trials with best loss -0.170108
[2023-11-29 09:37:03,690][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001752 seconds
[2023-11-29 09:37:03,690][hyperopt.tpe][INFO] - TPE using 877/877 trials with best loss -0.170108
[2023-11-29 09:37:03,833][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001796 seconds
[2023-11-29 09:37:03,834][hyperopt.tpe][INFO] - TPE using 878/878 trials with best loss -0.170108
[2023-11-29 09:37:04,293][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:37:04,294][hyperopt.tpe][INFO] - TPE using 879/879 trials with best loss -0.170108
[2023-11-29 09:37:04,698][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001658 seconds
[2023-11-29 09:37:04,699][hyperopt.tpe][INFO] - TPE using 880/880 trials with best loss -0.170108
[2023-11-29 09:37:05,104][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001657 seconds
[2023-11-29 09:37:05,105][hyperopt.tpe][INFO] - TPE using 881/881 trials with best loss -0.170108
[2023-11-29 09:37:05,212][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001662 seconds
[2023-11-29 09:37:05,213][hyperopt.tpe][INFO] - TPE using 882/882 trials with best loss -0.170108
[2023-11-29 09:37:05,655][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001654 seconds
[2023-11-29 09:37:05,656][hyperopt.tpe][INFO] - TPE using 883/883 trials with best loss -0.170108
[2023-11-29 09:37:06,073][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001647 seconds
[2023-11-29 09:37:06,074][hyperopt.tpe][INFO] - TPE using 884/884 trials with best loss -0.170108
[2023-11-29 09:37:06,118][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001655 seconds
[2023-11-29 09:37:06,119][hyperopt.tpe][INFO] - TPE using 885/885 trials with best loss -0.170108
[2023-11-29 09:37:06,567][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001799 seconds
[2023-11-29 09:37:06,568][hyperopt.tpe][INFO] - TPE using 886/886 trials with best loss -0.170108
[2023-11-29 09:37:07,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001690 seconds
[2023-11-29 09:37:07,016][hyperopt.tpe][INFO] - TPE using 887/887 trials with best loss -0.170108
[2023-11-29 09:37:07,086][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001743 seconds
[2023-11-29 09:37:07,087][hyperopt.tpe][INFO] - TPE using 888/888 trials with best loss -0.170108
[2023-11-29 09:37:07,506][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001781 seconds
[2023-11-29 09:37:07,506][hyperopt.tpe][INFO] - TPE using 889/889 trials with best loss -0.170108
[2023-11-29 09:37:07,898][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001833 seconds
[2023-11-29 09:37:07,898][hyperopt.tpe][INFO] - TPE using 890/890 trials with best loss -0.170108
[2023-11-29 09:37:08,347][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001761 seconds
[2023-11-29 09:37:08,348][hyperopt.tpe][INFO] - TPE using 891/891 trials with best loss -0.170108
[2023-11-29 09:37:08,744][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001807 seconds
[2023-11-29 09:37:08,745][hyperopt.tpe][INFO] - TPE using 892/892 trials with best loss -0.170108
[2023-11-29 09:37:08,819][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001665 seconds
[2023-11-29 09:37:08,819][hyperopt.tpe][INFO] - TPE using 893/893 trials with best loss -0.170108
[2023-11-29 09:37:09,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001749 seconds
[2023-11-29 09:37:09,355][hyperopt.tpe][INFO] - TPE using 894/894 trials with best loss -0.170108
[2023-11-29 09:37:09,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001691 seconds
[2023-11-29 09:37:09,762][hyperopt.tpe][INFO] - TPE using 895/895 trials with best loss -0.170108
[2023-11-29 09:37:09,813][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001660 seconds
[2023-11-29 09:37:09,814][hyperopt.tpe][INFO] - TPE using 896/896 trials with best loss -0.170108
[2023-11-29 09:37:10,274][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.001848 seconds
[2023-11-29 09:37:10,274][hyperopt.tpe][INFO] - TPE using 897/897 trials with best loss -0.170108
