[2023-12-01 14:53:26,833][root][INFO] - Experiment name: xgb_regression_da_only_hyperopt_tuneS_with_day
[2023-12-01 14:54:16,174][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:54:16,175][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.228055
[2023-12-01 14:54:16,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002559 seconds
[2023-12-01 14:54:16,282][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.228055
[2023-12-01 14:54:16,389][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:54:16,390][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.228055
[2023-12-01 14:54:16,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:54:16,498][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.228055
[2023-12-01 14:54:16,606][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002513 seconds
[2023-12-01 14:54:16,606][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.228055
[2023-12-01 14:54:16,713][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002582 seconds
[2023-12-01 14:54:16,714][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.228055
[2023-12-01 14:54:16,821][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002499 seconds
[2023-12-01 14:54:16,821][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.228055
[2023-12-01 14:54:16,929][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:54:16,929][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.228055
[2023-12-01 14:54:17,037][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:54:17,037][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.228055
[2023-12-01 14:54:17,144][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002557 seconds
[2023-12-01 14:54:17,145][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.228055
[2023-12-01 14:54:17,250][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:54:17,250][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.228055
[2023-12-01 14:54:17,361][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002466 seconds
[2023-12-01 14:54:17,361][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.228055
[2023-12-01 14:54:17,475][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:54:17,475][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.228055
[2023-12-01 14:54:17,582][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002528 seconds
[2023-12-01 14:54:17,583][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.228055
[2023-12-01 14:54:17,691][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002490 seconds
[2023-12-01 14:54:17,691][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.228055
[2023-12-01 14:54:17,797][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:54:17,797][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.228055
[2023-12-01 14:54:17,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002504 seconds
[2023-12-01 14:54:17,911][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.228055
[2023-12-01 14:54:18,019][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002550 seconds
[2023-12-01 14:54:18,019][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.228055
[2023-12-01 14:54:18,123][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:54:18,124][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.228055
[2023-12-01 14:54:18,231][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:54:18,232][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.228055
[2023-12-01 14:54:18,339][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:54:18,339][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.228055
[2023-12-01 14:54:18,450][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002519 seconds
[2023-12-01 14:54:18,451][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.228055
[2023-12-01 14:54:18,556][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:54:18,556][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.228055
[2023-12-01 14:54:18,664][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002493 seconds
[2023-12-01 14:54:18,665][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.228055
[2023-12-01 14:54:18,777][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002484 seconds
[2023-12-01 14:54:18,778][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.228055
[2023-12-01 14:54:18,885][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:54:18,886][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.228055
[2023-12-01 14:54:19,016][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002526 seconds
[2023-12-01 14:54:19,016][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.228055
[2023-12-01 14:54:19,119][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:54:19,119][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.228055
[2023-12-01 14:54:19,207][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002467 seconds
[2023-12-01 14:54:19,207][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.228055
[2023-12-01 14:54:19,312][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:54:19,312][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.228055
[2023-12-01 14:54:19,429][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002654 seconds
[2023-12-01 14:54:19,429][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.228055
[2023-12-01 14:54:19,535][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002529 seconds
[2023-12-01 14:54:19,535][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.228055
[2023-12-01 14:54:19,639][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:54:19,639][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.228055
[2023-12-01 14:54:19,746][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002449 seconds
[2023-12-01 14:54:19,746][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.228055
[2023-12-01 14:54:19,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:54:19,857][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.228055
[2023-12-01 14:54:19,963][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:54:19,964][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.228055
[2023-12-01 14:54:20,079][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002540 seconds
[2023-12-01 14:54:20,080][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.228055
[2023-12-01 14:54:20,194][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002508 seconds
[2023-12-01 14:54:20,194][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.228055
[2023-12-01 14:54:20,282][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:54:20,282][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.228055
[2023-12-01 14:54:20,388][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002499 seconds
[2023-12-01 14:54:20,389][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.228055
[2023-12-01 14:54:20,487][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:54:20,487][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.228055
[2023-12-01 14:54:20,603][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:54:20,603][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.228055
[2023-12-01 14:54:20,712][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002483 seconds
[2023-12-01 14:54:20,712][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.228055
[2023-12-01 14:54:20,828][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002501 seconds
[2023-12-01 14:54:20,828][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.228055
[2023-12-01 14:54:20,932][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:54:20,933][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.228055
[2023-12-01 14:54:21,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002550 seconds
[2023-12-01 14:54:21,044][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.228055
[2023-12-01 14:54:21,110][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:54:21,110][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.228055
[2023-12-01 14:54:21,216][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:54:21,217][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.228055
[2023-12-01 14:54:21,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:54:21,345][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.228055
[2023-12-01 14:54:21,455][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:54:21,455][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.228055
[2023-12-01 14:54:21,558][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:54:21,558][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.228055
[2023-12-01 14:54:21,667][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:54:21,667][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.228055
[2023-12-01 14:54:21,799][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:54:21,799][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.228055
[2023-12-01 14:54:21,911][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:54:21,912][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.228055
[2023-12-01 14:54:21,969][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002573 seconds
[2023-12-01 14:54:21,970][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.228055
[2023-12-01 14:54:22,085][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002479 seconds
[2023-12-01 14:54:22,086][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.228055
[2023-12-01 14:54:22,191][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:54:22,191][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.228055
[2023-12-01 14:54:22,344][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:54:22,344][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.228050
[2023-12-01 14:54:22,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:54:22,473][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.228050
[2023-12-01 14:54:22,629][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002542 seconds
[2023-12-01 14:54:22,629][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.228050
[2023-12-01 14:54:22,804][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002492 seconds
[2023-12-01 14:54:22,804][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.228050
[2023-12-01 14:54:22,956][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:54:22,957][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.228050
[2023-12-01 14:54:23,107][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:54:23,107][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.228050
[2023-12-01 14:54:23,267][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:54:23,267][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.228050
[2023-12-01 14:54:23,423][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002522 seconds
[2023-12-01 14:54:23,423][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.228050
[2023-12-01 14:54:23,583][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:54:23,583][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.228050
[2023-12-01 14:54:23,737][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:54:23,738][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.228050
[2023-12-01 14:54:23,892][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:54:23,893][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.228050
[2023-12-01 14:54:24,021][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:54:24,021][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.228050
[2023-12-01 14:54:24,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002508 seconds
[2023-12-01 14:54:24,197][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.228050
[2023-12-01 14:54:24,349][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002518 seconds
[2023-12-01 14:54:24,350][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.228050
[2023-12-01 14:54:24,577][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:54:24,577][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.228050
[2023-12-01 14:54:24,730][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002430 seconds
[2023-12-01 14:54:24,730][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.228050
[2023-12-01 14:54:24,892][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002550 seconds
[2023-12-01 14:54:24,892][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.228050
[2023-12-01 14:54:25,027][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:54:25,028][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.228050
[2023-12-01 14:54:25,086][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:54:25,086][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.228050
[2023-12-01 14:54:25,244][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:54:25,244][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.228050
[2023-12-01 14:54:25,327][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002475 seconds
[2023-12-01 14:54:25,328][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.228050
[2023-12-01 14:54:25,488][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002464 seconds
[2023-12-01 14:54:25,489][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.228050
[2023-12-01 14:54:25,617][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002451 seconds
[2023-12-01 14:54:25,617][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.228050
[2023-12-01 14:54:25,675][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002473 seconds
[2023-12-01 14:54:25,675][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.228050
[2023-12-01 14:54:25,830][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:54:25,830][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.228050
[2023-12-01 14:54:25,909][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002444 seconds
[2023-12-01 14:54:25,910][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.228050
[2023-12-01 14:54:26,043][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002536 seconds
[2023-12-01 14:54:26,043][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.228050
[2023-12-01 14:54:26,093][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:54:26,094][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.228050
[2023-12-01 14:54:26,210][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:54:26,210][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.228050
[2023-12-01 14:54:26,323][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002487 seconds
[2023-12-01 14:54:26,324][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.228050
[2023-12-01 14:54:26,404][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002443 seconds
[2023-12-01 14:54:26,404][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.228050
[2023-12-01 14:54:26,531][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:54:26,532][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.228050
[2023-12-01 14:54:26,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:54:26,680][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.228050
[2023-12-01 14:54:26,768][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002451 seconds
[2023-12-01 14:54:26,769][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.228050
[2023-12-01 14:54:26,877][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002488 seconds
[2023-12-01 14:54:26,877][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.228050
[2023-12-01 14:54:26,992][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:54:26,993][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.228050
[2023-12-01 14:54:27,139][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:54:27,139][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.228050
[2023-12-01 14:54:27,197][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:54:27,198][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.228050
[2023-12-01 14:54:27,293][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:54:27,294][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.228050
[2023-12-01 14:54:27,410][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:54:27,410][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.228050
[2023-12-01 14:54:27,496][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002587 seconds
[2023-12-01 14:54:27,496][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.228025
[2023-12-01 14:54:27,580][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:54:27,581][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.228025
[2023-12-01 14:54:27,660][root][INFO] - Hyperopt complete
[2023-12-01 14:54:27,660][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 100, 'reg_lambda': 0.8, 'subsample': 0.6000000000000001}
[2023-12-01 14:54:27,663][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_only_hyperopt_tuneS_with_day/best_params.yaml
[2023-12-01 14:54:27,663][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_only_hyperopt_tuneS_with_day/hyper_opt_results.parquet
[2023-12-01 14:54:27,667][root][INFO] - Experiment complete
