[2023-12-01 14:46:44,176][root][INFO] - Experiment name: xgb_regression_da_and_d1_hyperopt_tune
[2023-12-01 14:47:42,888][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:42,889][hyperopt.tpe][INFO] - TPE using 401/401 trials with best loss 0.193455
[2023-12-01 14:47:43,047][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:47:43,047][hyperopt.tpe][INFO] - TPE using 402/402 trials with best loss 0.193455
[2023-12-01 14:47:43,205][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:43,206][hyperopt.tpe][INFO] - TPE using 403/403 trials with best loss 0.193455
[2023-12-01 14:47:43,364][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:43,365][hyperopt.tpe][INFO] - TPE using 404/404 trials with best loss 0.193455
[2023-12-01 14:47:43,523][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002436 seconds
[2023-12-01 14:47:43,524][hyperopt.tpe][INFO] - TPE using 405/405 trials with best loss 0.193455
[2023-12-01 14:47:43,682][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002463 seconds
[2023-12-01 14:47:43,682][hyperopt.tpe][INFO] - TPE using 406/406 trials with best loss 0.193455
[2023-12-01 14:47:43,840][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002454 seconds
[2023-12-01 14:47:43,840][hyperopt.tpe][INFO] - TPE using 407/407 trials with best loss 0.193455
[2023-12-01 14:47:43,998][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:47:43,999][hyperopt.tpe][INFO] - TPE using 408/408 trials with best loss 0.193455
[2023-12-01 14:47:44,156][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:44,157][hyperopt.tpe][INFO] - TPE using 409/409 trials with best loss 0.193455
[2023-12-01 14:47:44,330][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:44,330][hyperopt.tpe][INFO] - TPE using 410/410 trials with best loss 0.193455
[2023-12-01 14:47:44,495][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002571 seconds
[2023-12-01 14:47:44,495][hyperopt.tpe][INFO] - TPE using 411/411 trials with best loss 0.193455
[2023-12-01 14:47:44,653][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:47:44,653][hyperopt.tpe][INFO] - TPE using 412/412 trials with best loss 0.193455
[2023-12-01 14:47:44,811][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:47:44,812][hyperopt.tpe][INFO] - TPE using 413/413 trials with best loss 0.193455
[2023-12-01 14:47:44,984][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002438 seconds
[2023-12-01 14:47:44,984][hyperopt.tpe][INFO] - TPE using 414/414 trials with best loss 0.193455
[2023-12-01 14:47:45,148][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002462 seconds
[2023-12-01 14:47:45,148][hyperopt.tpe][INFO] - TPE using 415/415 trials with best loss 0.193455
[2023-12-01 14:47:45,313][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002491 seconds
[2023-12-01 14:47:45,314][hyperopt.tpe][INFO] - TPE using 416/416 trials with best loss 0.193455
[2023-12-01 14:47:45,472][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:47:45,472][hyperopt.tpe][INFO] - TPE using 417/417 trials with best loss 0.193455
[2023-12-01 14:47:45,630][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:47:45,630][hyperopt.tpe][INFO] - TPE using 418/418 trials with best loss 0.193455
[2023-12-01 14:47:45,796][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:45,796][hyperopt.tpe][INFO] - TPE using 419/419 trials with best loss 0.193455
[2023-12-01 14:47:45,939][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002506 seconds
[2023-12-01 14:47:45,940][hyperopt.tpe][INFO] - TPE using 420/420 trials with best loss 0.193455
[2023-12-01 14:47:46,097][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:46,098][hyperopt.tpe][INFO] - TPE using 421/421 trials with best loss 0.193455
[2023-12-01 14:47:46,299][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:46,300][hyperopt.tpe][INFO] - TPE using 422/422 trials with best loss 0.193455
[2023-12-01 14:47:46,441][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002412 seconds
[2023-12-01 14:47:46,442][hyperopt.tpe][INFO] - TPE using 423/423 trials with best loss 0.193455
[2023-12-01 14:47:46,609][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:47:46,610][hyperopt.tpe][INFO] - TPE using 424/424 trials with best loss 0.193455
[2023-12-01 14:47:46,793][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:46,793][hyperopt.tpe][INFO] - TPE using 425/425 trials with best loss 0.193455
[2023-12-01 14:47:46,873][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:46,874][hyperopt.tpe][INFO] - TPE using 426/426 trials with best loss 0.193455
[2023-12-01 14:47:47,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:47,022][hyperopt.tpe][INFO] - TPE using 427/427 trials with best loss 0.193455
[2023-12-01 14:47:47,117][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002434 seconds
[2023-12-01 14:47:47,117][hyperopt.tpe][INFO] - TPE using 428/428 trials with best loss 0.193455
[2023-12-01 14:47:47,172][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002447 seconds
[2023-12-01 14:47:47,172][hyperopt.tpe][INFO] - TPE using 429/429 trials with best loss 0.193455
[2023-12-01 14:47:47,283][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:47:47,284][hyperopt.tpe][INFO] - TPE using 430/430 trials with best loss 0.193455
[2023-12-01 14:47:47,430][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002423 seconds
[2023-12-01 14:47:47,430][hyperopt.tpe][INFO] - TPE using 431/431 trials with best loss 0.193455
[2023-12-01 14:47:47,594][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002461 seconds
[2023-12-01 14:47:47,595][hyperopt.tpe][INFO] - TPE using 432/432 trials with best loss 0.193455
[2023-12-01 14:47:47,761][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002417 seconds
[2023-12-01 14:47:47,762][hyperopt.tpe][INFO] - TPE using 433/433 trials with best loss 0.193455
[2023-12-01 14:47:47,920][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002460 seconds
[2023-12-01 14:47:47,920][hyperopt.tpe][INFO] - TPE using 434/434 trials with best loss 0.193455
[2023-12-01 14:47:48,092][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002523 seconds
[2023-12-01 14:47:48,092][hyperopt.tpe][INFO] - TPE using 435/435 trials with best loss 0.193455
[2023-12-01 14:47:48,236][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:48,236][hyperopt.tpe][INFO] - TPE using 436/436 trials with best loss 0.193455
[2023-12-01 14:47:48,376][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002442 seconds
[2023-12-01 14:47:48,377][hyperopt.tpe][INFO] - TPE using 437/437 trials with best loss 0.193455
[2023-12-01 14:47:48,518][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002429 seconds
[2023-12-01 14:47:48,518][hyperopt.tpe][INFO] - TPE using 438/438 trials with best loss 0.193455
[2023-12-01 14:47:48,627][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:47:48,628][hyperopt.tpe][INFO] - TPE using 439/439 trials with best loss 0.193455
[2023-12-01 14:47:48,776][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002516 seconds
[2023-12-01 14:47:48,777][hyperopt.tpe][INFO] - TPE using 440/440 trials with best loss 0.193455
[2023-12-01 14:47:48,956][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.050204 seconds
[2023-12-01 14:47:48,957][hyperopt.tpe][INFO] - TPE using 441/441 trials with best loss 0.193455
[2023-12-01 14:47:49,006][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002498 seconds
[2023-12-01 14:47:49,006][hyperopt.tpe][INFO] - TPE using 442/442 trials with best loss 0.193455
[2023-12-01 14:47:49,165][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:47:49,165][hyperopt.tpe][INFO] - TPE using 443/443 trials with best loss 0.193455
[2023-12-01 14:47:49,324][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:49,324][hyperopt.tpe][INFO] - TPE using 444/444 trials with best loss 0.193455
[2023-12-01 14:47:49,483][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:49,483][hyperopt.tpe][INFO] - TPE using 445/445 trials with best loss 0.193455
[2023-12-01 14:47:49,680][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002511 seconds
[2023-12-01 14:47:49,681][hyperopt.tpe][INFO] - TPE using 446/446 trials with best loss 0.193455
[2023-12-01 14:47:49,834][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002514 seconds
[2023-12-01 14:47:49,834][hyperopt.tpe][INFO] - TPE using 447/447 trials with best loss 0.193455
[2023-12-01 14:47:49,972][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:47:49,972][hyperopt.tpe][INFO] - TPE using 448/448 trials with best loss 0.193455
[2023-12-01 14:47:50,117][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002559 seconds
[2023-12-01 14:47:50,118][hyperopt.tpe][INFO] - TPE using 449/449 trials with best loss 0.193455
[2023-12-01 14:47:50,214][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:47:50,214][hyperopt.tpe][INFO] - TPE using 450/450 trials with best loss 0.193455
[2023-12-01 14:47:50,264][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002470 seconds
[2023-12-01 14:47:50,264][hyperopt.tpe][INFO] - TPE using 451/451 trials with best loss 0.193455
[2023-12-01 14:47:50,402][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:47:50,403][hyperopt.tpe][INFO] - TPE using 452/452 trials with best loss 0.193455
[2023-12-01 14:47:50,584][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002502 seconds
[2023-12-01 14:47:50,585][hyperopt.tpe][INFO] - TPE using 453/453 trials with best loss 0.193455
[2023-12-01 14:47:50,743][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002503 seconds
[2023-12-01 14:47:50,743][hyperopt.tpe][INFO] - TPE using 454/454 trials with best loss 0.193455
[2023-12-01 14:47:50,934][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002459 seconds
[2023-12-01 14:47:50,935][hyperopt.tpe][INFO] - TPE using 455/455 trials with best loss 0.193455
[2023-12-01 14:47:51,094][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002485 seconds
[2023-12-01 14:47:51,094][hyperopt.tpe][INFO] - TPE using 456/456 trials with best loss 0.193455
[2023-12-01 14:47:51,260][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:47:51,260][hyperopt.tpe][INFO] - TPE using 457/457 trials with best loss 0.193455
[2023-12-01 14:47:51,354][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002469 seconds
[2023-12-01 14:47:51,355][hyperopt.tpe][INFO] - TPE using 458/458 trials with best loss 0.193455
[2023-12-01 14:47:51,513][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002439 seconds
[2023-12-01 14:47:51,513][hyperopt.tpe][INFO] - TPE using 459/459 trials with best loss 0.193455
[2023-12-01 14:47:51,612][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002455 seconds
[2023-12-01 14:47:51,612][hyperopt.tpe][INFO] - TPE using 460/460 trials with best loss 0.193455
[2023-12-01 14:47:51,764][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002456 seconds
[2023-12-01 14:47:51,764][hyperopt.tpe][INFO] - TPE using 461/461 trials with best loss 0.193455
[2023-12-01 14:47:51,922][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:47:51,922][hyperopt.tpe][INFO] - TPE using 462/462 trials with best loss 0.193455
[2023-12-01 14:47:51,971][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:51,972][hyperopt.tpe][INFO] - TPE using 463/463 trials with best loss 0.193455
[2023-12-01 14:47:52,108][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002433 seconds
[2023-12-01 14:47:52,108][hyperopt.tpe][INFO] - TPE using 464/464 trials with best loss 0.193455
[2023-12-01 14:47:52,281][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002450 seconds
[2023-12-01 14:47:52,281][hyperopt.tpe][INFO] - TPE using 465/465 trials with best loss 0.193455
[2023-12-01 14:47:52,446][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:47:52,446][hyperopt.tpe][INFO] - TPE using 466/466 trials with best loss 0.193455
[2023-12-01 14:47:52,613][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002474 seconds
[2023-12-01 14:47:52,614][hyperopt.tpe][INFO] - TPE using 467/467 trials with best loss 0.193455
[2023-12-01 14:47:52,778][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002477 seconds
[2023-12-01 14:47:52,779][hyperopt.tpe][INFO] - TPE using 468/468 trials with best loss 0.193455
[2023-12-01 14:47:52,874][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002471 seconds
[2023-12-01 14:47:52,874][hyperopt.tpe][INFO] - TPE using 469/469 trials with best loss 0.193455
[2023-12-01 14:47:53,038][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002574 seconds
[2023-12-01 14:47:53,038][hyperopt.tpe][INFO] - TPE using 470/470 trials with best loss 0.193455
[2023-12-01 14:47:53,187][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002500 seconds
[2023-12-01 14:47:53,187][hyperopt.tpe][INFO] - TPE using 471/471 trials with best loss 0.193455
[2023-12-01 14:47:53,293][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002452 seconds
[2023-12-01 14:47:53,294][hyperopt.tpe][INFO] - TPE using 472/472 trials with best loss 0.193455
[2023-12-01 14:47:53,343][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002472 seconds
[2023-12-01 14:47:53,343][hyperopt.tpe][INFO] - TPE using 473/473 trials with best loss 0.193455
[2023-12-01 14:47:53,476][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002469 seconds
[2023-12-01 14:47:53,476][hyperopt.tpe][INFO] - TPE using 474/474 trials with best loss 0.193455
[2023-12-01 14:47:53,634][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002465 seconds
[2023-12-01 14:47:53,634][hyperopt.tpe][INFO] - TPE using 475/475 trials with best loss 0.193455
[2023-12-01 14:47:53,805][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002533 seconds
[2023-12-01 14:47:53,806][hyperopt.tpe][INFO] - TPE using 476/476 trials with best loss 0.193455
[2023-12-01 14:47:53,969][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002486 seconds
[2023-12-01 14:47:53,969][hyperopt.tpe][INFO] - TPE using 477/477 trials with best loss 0.193455
[2023-12-01 14:47:54,122][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002468 seconds
[2023-12-01 14:47:54,123][hyperopt.tpe][INFO] - TPE using 478/478 trials with best loss 0.193455
[2023-12-01 14:47:54,303][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002440 seconds
[2023-12-01 14:47:54,303][hyperopt.tpe][INFO] - TPE using 479/479 trials with best loss 0.193455
[2023-12-01 14:47:54,378][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002480 seconds
[2023-12-01 14:47:54,378][hyperopt.tpe][INFO] - TPE using 480/480 trials with best loss 0.193455
[2023-12-01 14:47:54,537][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:47:54,537][hyperopt.tpe][INFO] - TPE using 481/481 trials with best loss 0.193455
[2023-12-01 14:47:54,708][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002481 seconds
[2023-12-01 14:47:54,708][hyperopt.tpe][INFO] - TPE using 482/482 trials with best loss 0.193455
[2023-12-01 14:47:54,876][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002497 seconds
[2023-12-01 14:47:54,877][hyperopt.tpe][INFO] - TPE using 483/483 trials with best loss 0.193455
[2023-12-01 14:47:54,967][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:47:54,967][hyperopt.tpe][INFO] - TPE using 484/484 trials with best loss 0.193455
[2023-12-01 14:47:55,022][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:47:55,022][hyperopt.tpe][INFO] - TPE using 485/485 trials with best loss 0.193455
[2023-12-01 14:47:55,154][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002527 seconds
[2023-12-01 14:47:55,155][hyperopt.tpe][INFO] - TPE using 486/486 trials with best loss 0.193455
[2023-12-01 14:47:55,296][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002445 seconds
[2023-12-01 14:47:55,296][hyperopt.tpe][INFO] - TPE using 487/487 trials with best loss 0.193455
[2023-12-01 14:47:55,446][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002469 seconds
[2023-12-01 14:47:55,446][hyperopt.tpe][INFO] - TPE using 488/488 trials with best loss 0.193455
[2023-12-01 14:47:55,604][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:55,605][hyperopt.tpe][INFO] - TPE using 489/489 trials with best loss 0.193455
[2023-12-01 14:47:55,692][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002458 seconds
[2023-12-01 14:47:55,693][hyperopt.tpe][INFO] - TPE using 490/490 trials with best loss 0.193455
[2023-12-01 14:47:55,857][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002553 seconds
[2023-12-01 14:47:55,858][hyperopt.tpe][INFO] - TPE using 491/491 trials with best loss 0.193455
[2023-12-01 14:47:56,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002453 seconds
[2023-12-01 14:47:56,017][hyperopt.tpe][INFO] - TPE using 492/492 trials with best loss 0.193455
[2023-12-01 14:47:56,241][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002448 seconds
[2023-12-01 14:47:56,241][hyperopt.tpe][INFO] - TPE using 493/493 trials with best loss 0.193455
[2023-12-01 14:47:56,338][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002476 seconds
[2023-12-01 14:47:56,339][hyperopt.tpe][INFO] - TPE using 494/494 trials with best loss 0.193455
[2023-12-01 14:47:56,498][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002482 seconds
[2023-12-01 14:47:56,498][hyperopt.tpe][INFO] - TPE using 495/495 trials with best loss 0.193455
[2023-12-01 14:47:56,548][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:47:56,548][hyperopt.tpe][INFO] - TPE using 496/496 trials with best loss 0.193455
[2023-12-01 14:47:56,696][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002537 seconds
[2023-12-01 14:47:56,696][hyperopt.tpe][INFO] - TPE using 497/497 trials with best loss 0.193455
[2023-12-01 14:47:56,858][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002478 seconds
[2023-12-01 14:47:56,858][hyperopt.tpe][INFO] - TPE using 498/498 trials with best loss 0.193455
[2023-12-01 14:47:57,017][hyperopt.tpe][INFO] - build_posterior_wrapper took 0.002457 seconds
[2023-12-01 14:47:57,017][hyperopt.tpe][INFO] - TPE using 499/499 trials with best loss 0.193455
[2023-12-01 14:47:57,175][root][INFO] - Hyperopt complete
[2023-12-01 14:47:57,176][root][INFO] - Best params: {'gamma': 0, 'learning_rate': 0.505, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 250, 'reg_lambda': 0.0, 'subsample': 0.2}
[2023-12-01 14:47:57,180][root][INFO] - Parameters written to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_and_d1_hyperopt_tune/best_params.yaml
[2023-12-01 14:47:57,180][root][INFO] - Writing results to /projects/p31961/ENIGMA/results/experiments/xgb_regression_da_and_d1_hyperopt_tune/hyper_opt_results.parquet
[2023-12-01 14:47:57,252][root][INFO] - Experiment complete
